"year","country","school_id","student_id","mother_educ","father_educ","gender","computer","internet","math","read","science","stu_wgt","desk","room","dishwasher","television","computer_n","car","book","wealth","escs"
2022,"MEX","48400030",48402814,"ISCED 3A","less than ISCED1","male","yes","yes",336.1,269.79,376.009,192.3214,NA,"no",NA,"1","0","1","11-25",NA,-1.8855
2022,"MEX","48400205",48402815,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",343.844,275.303,350.276,78.59581,NA,"no",NA,"1","1","0","11-25",NA,-1.8532
2022,"MEX","48400030",48402817,"ISCED 3A","ISCED 2","female","yes","yes",422.793,478.313,429.091,192.3214,NA,"yes",NA,"1","0","0","0-10",NA,-1.3252
2022,"MEX","48400239",48402818,"ISCED 3A","ISCED 3A","female","yes","yes",358.847,441.637,376.899,54.70155,NA,"no",NA,"1","1","1","101-200",NA,1.0774
2022,"MEX","48400134",48402819,"ISCED 2","ISCED 2","male","no","yes",267.132,263.479,262.952,272.5552,NA,"no",NA,"1","0","1","11-25",NA,-2.4497
2022,"MEX","48400284",48402820,"ISCED 1","ISCED 1","male","no","yes",535.295,550.508,472.391,220.0437,NA,"yes",NA,"1","0","1","101-200",NA,-2.1404
2022,"MEX","48400144",48402821,"ISCED 1","ISCED 2","female","no","yes",352.151,413.876,388.3,140.0938,NA,"no",NA,"1","0","1","101-200",NA,-1.0963
2022,"MEX","48400250",48402823,"ISCED 2","ISCED 2","male","no","yes",318.936,261.872,362.322,432.5301,NA,"yes",NA,"1","1","0","11-25",NA,-2.443
2022,"MEX","48400046",48402824,"ISCED 1","ISCED 1","female",NA,NA,360.421,319.997,292.311,440.8162,NA,NA,NA,"1",NA,"0","11-25",NA,-1.8193
2022,"MEX","48400057",48402825,"ISCED 3A","ISCED 3A","female","yes","yes",340.849,338.013,391.737,196.355,NA,"no",NA,"3+","0","0","11-25",NA,-0.4469
2022,"MEX","48400206",48402826,"ISCED 2","ISCED 2","female","no","no",268.05,343.362,351.623,442.181,NA,"no",NA,"1","0","0","201-500",NA,-2.6277
2022,"MEX","48400273",48402827,"ISCED 2","ISCED 2","female","yes","yes",338.648,363.124,381.014,222.7377,NA,"yes",NA,"2","1","3+","26-100",NA,-1.204
2022,"MEX","48400207",48402828,"ISCED 2","ISCED 3A","male","yes","yes",316.899,354.806,317.516,69.45396,NA,"no",NA,"1","0","1","11-25",NA,-1.4147
2022,"MEX","48400161",48402829,"ISCED 2","ISCED 3A","female","yes","yes",465.699,437.94,482.668,244.6814,NA,"yes",NA,"2","0","2","11-25",NA,0.1113
2022,"MEX","48400228",48402830,"ISCED 3A","ISCED 3B, C","male","no","no",503.564,487.136,518.875,238.5002,NA,"yes",NA,"1","0","0","26-100",NA,-0.9422
2022,"MEX","48400123",48402831,"ISCED 2","ISCED 1","female","no","yes",296.331,285.107,350.327,195.5021,NA,"no",NA,"1","0","1","11-25",NA,-2.6922
2022,"MEX","48400090",48402832,"ISCED 3A","ISCED 2","female","no","yes",424.379,523.33,463.196,150.1207,NA,"no",NA,"1","0","0","101-200",NA,-1.7851
2022,"MEX","48400244",48402833,"ISCED 3A","ISCED 3A","female","yes","yes",560.819,677.054,604.029,195.3012,NA,"no",NA,"1","0","2","26-100",NA,-0.4513
2022,"MEX","48400063",48402834,"ISCED 3A","ISCED 3A","male","yes","yes",407.385,426.566,458.007,187.3947,NA,"yes",NA,"2",NA,"2","11-25",NA,-0.5892
2022,"MEX","48400040",48402835,"ISCED 2","ISCED 3A","female","yes","yes",325.002,361.457,299.446,343.4066,NA,"yes",NA,"2","2","2","101-200",NA,1.2837
2022,"MEX","48400110",48402836,"ISCED 2","ISCED 2","female","yes","yes",438.156,428.846,452.83,217.5368,NA,"yes",NA,"1","1","2","201-500",NA,-0.9944
2022,"MEX","48400106",48402837,"ISCED 1","less than ISCED1","female","yes","yes",525.266,476.056,502.26,256.4842,NA,"no",NA,"1","0","0","11-25",NA,-2.4335
2022,"MEX","48400009",48402838,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",396.525,476.431,498.884,216.1905,NA,"yes",NA,"2","1","2",NA,NA,1.3102
2022,"MEX","48400016",48402839,"ISCED 3A","ISCED 3B, C","female","yes","yes",416.037,512.022,460.841,203.7811,NA,"yes",NA,"1","1","1","101-200",NA,-0.8997
2022,"MEX","48400241",48402840,"ISCED 3B, C","ISCED 3B, C","female","yes","yes",407.213,511.248,447.333,229.3934,NA,"no",NA,"1","1","0","101-200",NA,0.055
2022,"MEX","48400231",48402841,"ISCED 1","ISCED 3A","female","no","yes",454.928,506.531,429.599,239.8845,NA,"no",NA,"1","0","0","11-25",NA,-0.943
2022,"MEX","48400086",48402842,"ISCED 3A","ISCED 3A","male","yes","yes",448.818,427.712,484.252,446.8191,NA,"yes",NA,"1","1","2","101-200",NA,-0.8779
2022,"MEX","48400261",48402843,"ISCED 3A","ISCED 3A","female","yes","yes",393.209,479.91,471.595,221.6413,NA,"no",NA,"0","1","1","0-10",NA,-1.1498
2022,"MEX","48400262",48402844,"less than ISCED1","ISCED 2","male","no","no",387.798,488.758,422.691,198.5455,NA,"no",NA,NA,NA,"0","201-500",NA,-2.5798
2022,"MEX","48400169",48402845,"ISCED 2","ISCED 2","female","yes","yes",391.763,372.804,353.664,452.1381,NA,"yes",NA,"2","0","1","0-10",NA,-0.8878
2022,"MEX","48400140",48402846,NA,NA,"male",NA,NA,380.787,322.138,409.582,53.83517,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"MEX","48400096",48402847,"ISCED 2","ISCED 1","female","no","no",326.973,320.811,350.149,171.3025,NA,"no",NA,NA,NA,"0","11-25",NA,-2.7965
2022,"MEX","48400042",48402848,"ISCED 3A","ISCED 2","female","yes","no",379.322,411.888,402.383,377.5279,NA,"no",NA,"1","0","2","26-100",NA,-1.0612
2022,"MEX","48400041",48402849,"ISCED 2","ISCED 2","male","yes","yes",485.378,479.872,494.431,266.8843,NA,"yes",NA,"1","0","2","11-25",NA,-1.9542
2022,"MEX","48400107",48402850,"ISCED 2","ISCED 2","male","yes","yes",399.824,381.609,437.163,198.5455,NA,"yes",NA,"2","1","3+","11-25",NA,-1.3361
2022,"MEX","48400001",48402851,"ISCED 3A","ISCED 3A","female","yes","yes",570.992,534.388,519.591,226.2712,NA,"yes",NA,"1","1","1","11-25",NA,-0.7025
2022,"MEX","48400054",48402852,"ISCED 1","ISCED 2","female","yes","yes",396.318,425.125,401.267,371.2778,NA,"yes",NA,"1","0",NA,"26-100",NA,-1.7933
2022,"MEX","48400086",48402853,"ISCED 3B, C","ISCED 3B, C","male","yes","yes",493.956,485.306,501.868,446.8191,NA,"yes",NA,"2","1","1","101-200",NA,1.1349
2022,"MEX","48400066",48402854,"ISCED 1","ISCED 3A","male","yes","yes",349.71,333.068,402.948,198.4297,NA,"no",NA,"2","1","1","11-25",NA,0.7146
2022,"MEX","48400107",48402855,"ISCED 1","less than ISCED1","female","yes","yes",337.251,327.123,329.287,198.5455,NA,"yes",NA,"2","0","2","0-10",NA,-2.2531
2022,"MEX","48400084",48402856,"ISCED 3A","less than ISCED1","female","yes","yes",289.981,345.242,324.148,221.2078,NA,"yes",NA,"1","0","0","0-10",NA,-0.9288
2022,"MEX","48400121",48402857,"ISCED 3A","ISCED 1","female","yes","yes",303.185,312.49,294.915,271.917,NA,"yes",NA,"2","0","1","0-10",NA,-1.2707
2022,"MEX","48400238",48402858,"ISCED 3A","ISCED 2","male","yes","yes",366.991,435.006,409.058,137.4329,NA,"no",NA,"1","0","0","11-25",NA,-1.6098
2022,"MEX","48400064",48402859,"ISCED 1","ISCED 1","male","no","yes",403.304,318.833,373.389,220.4185,NA,"yes",NA,"1","0","1","26-100",NA,-2.733
