id_alumno,educacion_madre,educacion_padre,genero,computadora,internet,matematicas,comprension_lectora,ciencias,cuarto_propio,television,auto,libros,indice_socioeconomico,matematicasCategoria,comprension_lectoraCategoria,cienciasCategoria,indice_socioeconomicoCategoria,rendimiento_general,rendimiento_general_categoria
1525,5,3,0,0,1,621.831,597.995,591.273,0,1,1,3,0.5462,Alto,Alto,Alto,Alto,603.6996666666668,Alto
1526,2,3,0,0,1,411.49,423.083,393.935,1,1,1,1,-2.2525,Medio,Medio,Medio,Bajo,409.5026666666667,Medio
1527,2,3,0,0,1,244.427,252.081,273.039,1,1,1,0,-1.6703,Bajo,Bajo,Bajo,Medio,256.5156666666667,Bajo
1528,2,3,0,0,1,402.682,376.042,426.504,1,1,1,2,0.6897,Medio,Medio,Medio,Alto,401.7426666666667,Medio
1529,5,4,0,0,1,527.218,566.456,442.377,0,1,1,3,1.2818,Alto,Alto,Medio,Alto,512.0169999999999,Alto
1530,3,4,0,0,1,370.801,380.878,378.487,0,1,0,0,-1.2627,Medio,Medio,Medio,Medio,376.722,Medio
1531,4,4,1,0,1,313.504,338.788,365.205,1,0,1,2,-1.4031,Bajo,Medio,Medio,Medio,339.1656666666667,Medio
1532,3,2,1,0,1,349.498,352.168,347.287,0,1,1,0,-2.0745,Medio,Medio,Medio,Medio,349.651,Medio
1533,4,4,1,1,1,467.533,558.734,530.612,0,1,0,1,0.4449,Medio,Alto,Alto,Alto,518.9596666666666,Alto
1534,3,3,1,0,1,488.016,555.981,493.14,0,1,1,0,-2.0015,Medio,Alto,Alto,Medio,512.379,Alto
1535,4,4,0,0,1,370.038,481.794,426.074,1,1,0,0,-0.5551,Medio,Medio,Medio,Medio,425.96866666666665,Medio
1536,5,4,0,0,1,482.217,517.828,501.822,1,1,1,2,0.5515,Medio,Alto,Alto,Alto,500.6223333333333,Alto
1537,4,4,1,0,1,365.161,359.844,384.959,0,1,1,1,-1.1046,Medio,Medio,Medio,Medio,369.988,Medio
1538,5,5,0,1,1,410.799,478.961,454.473,0,1,1,6,0.5776,Medio,Medio,Medio,Alto,448.07766666666663,Medio
1539,3,3,0,0,1,397.941,362.775,432.851,1,1,1,1,-1.8591,Medio,Medio,Medio,Medio,397.85566666666665,Medio
1540,4,3,0,0,1,379.393,357.257,383.923,1,1,1,1,0.2754,Medio,Medio,Medio,Alto,373.5243333333333,Medio
1541,4,4,0,0,1,415.291,496.85,441.206,1,1,1,0,-0.6524,Medio,Medio,Medio,Medio,451.11566666666675,Medio
1542,4,2,0,1,1,436.498,571.255,476.492,0,1,1,1,-1.1311,Medio,Alto,Medio,Medio,494.7483333333333,Alto
1543,4,2,1,1,1,329.343,289.751,365.613,0,1,1,3,-0.757,Bajo,Bajo,Medio,Medio,328.2356666666667,Medio
1544,4,4,0,0,1,441.172,478.078,429.245,1,1,1,1,-1.2078,Medio,Medio,Medio,Medio,449.4983333333333,Medio
1545,4,4,1,0,1,425.969,512.559,496.705,1,1,0,3,-1.1696,Medio,Alto,Alto,Medio,478.411,Alto
1546,3,5,0,1,1,447.93,466.581,446.686,1,1,1,2,0.6496,Medio,Medio,Medio,Alto,453.7323333333333,Medio
1547,4,0,0,0,1,418.356,482.839,481.85,0,1,0,2,-1.2611,Medio,Medio,Medio,Medio,461.01500000000004,Medio
1548,3,4,1,1,1,341.593,347.826,238.502,0,1,1,1,-0.7606,Medio,Medio,Bajo,Medio,309.307,Bajo
1549,4,3,1,0,0,472.305,503.897,478.121,0,0,0,1,-1.7926,Medio,Alto,Medio,Medio,484.7743333333333,Alto
1550,4,4,1,0,1,356.695,430.328,344.158,1,1,1,1,-0.7486,Medio,Medio,Medio,Medio,377.06033333333335,Medio
1551,2,3,1,0,0,350.412,370.702,390.305,0,1,0,2,-2.5455,Medio,Medio,Medio,Bajo,370.473,Medio
1552,5,5,0,0,1,391.814,346.683,365.224,0,1,0,1,-0.6535,Medio,Medio,Medio,Medio,367.907,Medio
1553,2,2,0,0,0,295.696,332.851,333.005,1,1,1,0,-3.2557,Bajo,Medio,Medio,Bajo,320.51733333333334,Bajo
1554,3,1,0,1,0,396.81,437.583,438.945,1,1,1,2,-0.0416,Medio,Medio,Medio,Alto,424.44599999999997,Medio
1555,4,5,0,1,1,421.284,436.963,456.015,1,1,0,2,-1.2961,Medio,Medio,Medio,Medio,438.0873333333334,Medio
1556,4,5,1,0,1,527.102,623.066,542.424,0,1,1,2,0.3433,Alto,Alto,Alto,Alto,564.1973333333334,Alto
1557,3,1,0,0,1,401.477,392.113,350.33,1,1,0,3,-1.8076,Medio,Medio,Medio,Medio,381.3066666666666,Medio
1558,4,4,1,1,1,520.209,431.228,458.242,1,1,1,2,-0.2309,Alto,Medio,Medio,Medio,469.893,Medio
1559,3,0,1,0,0,357.436,408.318,416.309,0,1,1,3,-0.8409,Medio,Medio,Medio,Medio,394.02099999999996,Medio
1560,3,5,1,1,1,411.709,393.068,495.779,1,1,1,3,-0.0734,Medio,Medio,Alto,Alto,433.51866666666666,Medio
1561,3,5,1,0,1,425.492,498.265,514.355,0,1,1,3,0.9532,Medio,Alto,Alto,Alto,479.3706666666667,Alto
1562,1,1,0,0,0,377.072,417.411,404.527,0,1,0,0,-4.192,Medio,Medio,Medio,Bajo,399.67,Medio
1563,3,0,0,0,0,340.572,363.942,400.238,1,1,0,0,-2.8328,Medio,Medio,Medio,Bajo,368.25066666666663,Medio
1564,4,4,1,0,0,406.106,373.202,314.02,0,1,1,1,-2.0341,Medio,Medio,Medio,Medio,364.44266666666664,Medio
1565,4,2,1,0,1,401.06,459.45,440.577,0,1,1,1,-0.4151,Medio,Medio,Medio,Medio,433.6956666666667,Medio
1566,2,2,0,1,0,316.077,238.571,342.572,0,1,1,0,-2.9654,Bajo,Bajo,Medio,Bajo,299.0733333333333,Bajo
1567,2,2,0,0,0,381.766,439.188,434.212,1,1,0,1,-3.2207,Medio,Medio,Medio,Bajo,418.38866666666667,Medio
1568,5,4,0,0,1,403.15,437.519,398.327,0,1,1,2,-0.3367,Medio,Medio,Medio,Medio,412.9986666666667,Medio
1569,4,3,1,1,1,445.846,476.461,439.549,1,1,1,1,-1.6284,Medio,Medio,Medio,Medio,453.952,Medio
1570,3,2,1,0,1,420.889,455.149,463.581,0,1,0,2,-2.6709,Medio,Medio,Medio,Bajo,446.53966666666673,Medio
1571,3,3,1,0,1,360.428,369.618,379.844,1,1,1,1,-0.7366,Medio,Medio,Medio,Medio,369.96333333333337,Medio
1572,3,3,0,0,1,460.118,469.25,518.417,0,1,0,3,-2.2054,Medio,Medio,Alto,Bajo,482.59499999999997,Alto
1573,5,5,1,0,1,544.926,536.222,518.248,1,1,1,4,0.8138,Alto,Alto,Alto,Alto,533.1320000000001,Alto
1574,2,3,0,0,0,427.813,403.077,394.983,1,1,0,0,-2.956,Medio,Medio,Medio,Bajo,408.62433333333337,Medio
1575,4,3,1,1,1,473.075,464.432,481.344,0,1,0,2,-0.5816,Medio,Medio,Medio,Medio,472.9503333333334,Medio
1576,3,5,0,0,1,448.106,503.948,507.136,1,1,1,2,-0.3481,Medio,Alto,Alto,Medio,486.3966666666667,Alto
1577,2,3,1,0,1,412.415,423.961,429.061,0,1,1,1,-1.8339,Medio,Medio,Medio,Medio,421.8123333333333,Medio
1578,1,1,1,0,0,362.058,394.808,340.737,0,1,0,1,-3.653,Medio,Medio,Medio,Bajo,365.8676666666667,Medio
1579,4,5,1,0,0,316.227,285.912,348.923,1,1,1,3,-1.2166,Bajo,Bajo,Medio,Medio,317.0206666666666,Bajo
1580,3,4,1,0,1,378.299,312.252,360.945,1,1,1,1,-1.4755,Medio,Bajo,Medio,Medio,350.4986666666666,Medio
1581,4,5,1,0,1,456.836,513.226,477.198,1,1,1,1,-0.979,Medio,Alto,Medio,Medio,482.42,Alto
1582,5,4,0,1,1,342.098,345.695,359.356,1,1,1,1,-0.0467,Medio,Medio,Medio,Alto,349.0496666666666,Medio
1583,4,4,0,0,1,413.319,420.781,421.046,0,1,1,1,-0.9983,Medio,Medio,Medio,Medio,418.382,Medio
1584,0,3,0,0,0,276.615,227.878,290.445,1,1,0,1,-0.4217,Bajo,Bajo,Bajo,Medio,264.97933333333333,Bajo
1585,4,3,0,1,1,476.412,528.406,525.771,0,1,0,2,-0.3772,Medio,Alto,Alto,Medio,510.1963333333333,Alto
1586,3,1,0,0,1,449.946,509.86,492.583,1,1,0,1,-2.0948,Medio,Alto,Alto,Medio,484.1296666666667,Alto
1587,5,4,0,1,1,365.838,384.152,363.708,1,1,1,3,0.4028,Medio,Medio,Medio,Alto,371.2326666666667,Medio
1588,5,5,1,0,1,416.56,511.868,416.85,1,1,1,1,0.3407,Medio,Alto,Medio,Alto,448.426,Medio
1589,5,3,1,1,1,406.557,474.804,421.721,0,1,1,3,0.7992,Medio,Medio,Medio,Alto,434.36066666666665,Medio
1590,3,4,0,0,1,386.215,394.6,384.425,0,1,0,3,-1.2355,Medio,Medio,Medio,Medio,388.41333333333336,Medio
1591,4,4,1,0,1,493.863,477.792,473.863,1,1,1,2,0.1455,Medio,Medio,Medio,Alto,481.83933333333334,Alto
1592,3,3,1,1,0,383.525,384.018,382.271,0,1,1,1,-2.2543,Medio,Medio,Medio,Bajo,383.2713333333333,Medio
1593,5,5,0,0,1,453.064,436.908,483.818,1,1,1,2,0.6254,Medio,Medio,Medio,Alto,457.93,Medio
1594,3,4,0,0,1,323.042,304.839,345.327,1,1,1,3,-1.3057,Bajo,Bajo,Medio,Medio,324.4026666666667,Bajo
1595,4,0,1,0,1,419.993,425.106,435.791,0,1,1,3,-0.5471,Medio,Medio,Medio,Medio,426.9633333333333,Medio
1596,5,5,0,1,1,469.74,546.211,522.532,1,1,1,1,-0.3836,Medio,Alto,Alto,Medio,512.8276666666667,Alto
1597,1,3,1,1,1,457.04,468.826,422.491,1,1,1,3,-1.4692,Medio,Medio,Medio,Medio,449.45233333333334,Medio
1598,3,4,1,0,1,374.133,426.711,374.608,0,1,0,0,-1.2013,Medio,Medio,Medio,Medio,391.81733333333335,Medio
1599,4,4,0,0,1,359.792,418.098,381.259,1,1,1,1,-1.5975,Medio,Medio,Medio,Medio,386.383,Medio
1600,5,4,0,1,1,479.653,477.535,502.505,0,1,1,2,-0.5157,Medio,Medio,Alto,Medio,486.5643333333334,Alto
1601,4,3,0,1,1,386.373,311.396,358.893,0,1,0,2,-1.42,Medio,Bajo,Medio,Medio,352.22066666666666,Medio
1602,3,0,0,1,1,372.194,425.862,372.43,0,1,1,1,-1.7038,Medio,Medio,Medio,Medio,390.16200000000003,Medio
1603,1,1,1,0,0,349.036,328.393,345.441,0,0,0,1,-3.9346,Medio,Medio,Medio,Bajo,340.95666666666665,Medio
1604,4,4,1,1,1,335.993,371.642,359.063,1,1,1,1,-0.5429,Medio,Medio,Medio,Medio,355.566,Medio
1605,3,3,1,1,1,374.842,439.561,425.658,1,1,1,2,-1.9861,Medio,Medio,Medio,Medio,413.3536666666667,Medio
1606,4,2,1,0,1,524.802,580.25,494.489,0,1,1,2,-1.5498,Alto,Alto,Alto,Medio,533.1803333333334,Alto
1607,1,3,1,0,1,340.648,370.301,311.029,0,1,1,0,-1.4653,Medio,Medio,Medio,Medio,340.65933333333334,Medio
1608,4,5,1,0,0,320.268,346.367,277.343,0,1,0,1,-1.6671,Bajo,Medio,Bajo,Medio,314.65933333333334,Bajo
1609,4,4,0,0,1,485.654,479.817,457.822,0,1,1,2,0.2758,Medio,Medio,Medio,Alto,474.43100000000004,Medio
1610,4,3,0,0,0,349.113,394.496,358.105,0,1,0,1,-2.021,Medio,Medio,Medio,Medio,367.238,Medio
1611,2,3,1,0,1,389.271,505.14,444.94,0,1,0,1,-2.5436,Medio,Alto,Medio,Bajo,446.4503333333334,Medio
1612,3,4,0,0,1,422.542,562.857,480.386,1,1,1,2,-0.3251,Medio,Alto,Medio,Medio,488.59499999999997,Alto
1613,4,4,1,1,1,514.65,601.809,570.59,1,1,1,1,1.6542,Alto,Alto,Alto,Alto,562.3496666666666,Alto
1614,2,2,1,0,1,317.641,382.218,357.567,0,1,0,1,-2.5684,Bajo,Medio,Medio,Bajo,352.4753333333333,Medio
1615,2,3,1,0,1,365.309,404.492,418.212,1,1,1,2,-1.1046,Medio,Medio,Medio,Medio,396.0043333333333,Medio
1616,2,3,0,0,1,291.532,255.413,309.832,1,1,1,2,-2.0176,Bajo,Bajo,Medio,Medio,285.59233333333333,Bajo
1617,4,3,1,0,1,422.495,432.998,399.156,1,1,1,1,-0.4749,Medio,Medio,Medio,Medio,418.2163333333333,Medio
1618,4,2,0,0,1,406.007,383.81,379.646,1,1,1,1,-1.7833,Medio,Medio,Medio,Medio,389.82099999999997,Medio
1619,2,2,0,1,1,337.306,435.205,404.289,1,1,1,2,-2.0393,Medio,Medio,Medio,Medio,392.26666666666665,Medio
1620,4,4,1,0,1,378.882,451.548,415.7,1,1,1,1,-0.3861,Medio,Medio,Medio,Medio,415.3766666666667,Medio
1621,3,1,1,0,1,423.095,525.527,459.599,0,1,1,3,-1.9129,Medio,Alto,Medio,Medio,469.407,Medio
1622,4,5,1,0,1,400.232,519.792,417.743,1,1,1,1,0.2766,Medio,Alto,Medio,Alto,445.92233333333337,Medio
1623,3,4,1,0,1,383.504,417.302,382.255,0,1,1,1,-1.4706,Medio,Medio,Medio,Medio,394.3536666666667,Medio
1624,4,3,1,1,1,371.894,425.557,425.57,1,1,1,2,0.2586,Medio,Medio,Medio,Alto,407.67366666666663,Medio
1625,4,2,1,0,1,376.712,403.729,376.962,1,1,0,0,-1.0032,Medio,Medio,Medio,Medio,385.801,Medio
1626,4,3,0,0,1,397.127,387.289,432.714,1,1,0,1,-1.2915,Medio,Medio,Medio,Medio,405.71,Medio
1627,3,4,0,0,1,356.479,319.752,389.962,1,1,1,3,0.4751,Medio,Medio,Medio,Alto,355.3976666666667,Medio
1628,4,5,1,1,1,396.028,401.333,403.427,0,1,1,2,0.7112,Medio,Medio,Medio,Alto,400.2626666666667,Medio
1629,2,2,0,0,1,347.956,375.602,332.561,0,1,0,3,-0.0479,Medio,Medio,Medio,Alto,352.0396666666666,Medio
1630,4,3,1,0,1,378.529,346.85,338.347,0,1,1,1,-1.0261,Medio,Medio,Medio,Medio,354.5753333333334,Medio
1631,0,0,1,0,0,426.918,341.886,437.404,1,1,1,1,-0.99105,Medio,Medio,Medio,Medio,402.06933333333336,Medio
1632,4,4,1,0,1,296.607,344.89,296.177,1,1,0,2,-1.0489,Bajo,Medio,Bajo,Medio,312.55800000000005,Bajo
1633,3,5,1,1,1,483.065,661.568,528.455,1,1,1,4,0.6005,Medio,Alto,Alto,Alto,557.696,Alto
1634,3,4,1,0,1,374.05,400.048,349.178,0,1,0,1,-1.2559,Medio,Medio,Medio,Medio,374.4253333333333,Medio
1635,4,4,0,1,1,366.166,394.852,402.988,0,1,1,2,-0.6657,Medio,Medio,Medio,Medio,388.002,Medio
1636,3,2,0,0,0,335.301,331.461,328.94,1,1,0,0,-2.6783,Medio,Medio,Medio,Bajo,331.90066666666667,Medio
1637,5,4,0,0,1,478.704,544.837,490.77,0,1,1,1,-0.3929,Medio,Alto,Alto,Medio,504.7703333333333,Alto
1638,4,4,0,1,1,524.438,570.067,593.432,0,1,1,0,-0.7538,Alto,Alto,Alto,Medio,562.6456666666667,Alto
1639,4,5,1,1,1,288.582,276.898,370.245,1,1,1,1,0.598,Bajo,Bajo,Medio,Alto,311.90833333333336,Bajo
1640,3,3,1,0,0,358.531,298.397,351.692,0,1,0,1,-2.6743,Medio,Bajo,Medio,Bajo,336.20666666666665,Medio
1641,4,4,0,1,1,333.231,320.6,370.616,1,1,0,4,-0.1535,Bajo,Medio,Medio,Medio,341.4823333333334,Medio
1642,3,3,0,0,1,476.403,535.583,429.617,1,1,0,2,-1.4556,Medio,Alto,Medio,Medio,480.53433333333334,Alto
1643,3,2,1,0,1,350.536,286.239,303.108,0,1,0,1,-2.1567,Medio,Bajo,Bajo,Medio,313.2943333333333,Bajo
1644,2,3,0,0,0,316.562,350.335,276.71,0,1,1,2,-1.3585,Bajo,Medio,Bajo,Medio,314.53566666666666,Bajo
1645,3,3,0,0,0,430.294,436.329,455.126,0,0,0,0,-2.3737,Medio,Medio,Medio,Bajo,440.583,Medio
1646,5,5,1,0,0,324.741,356.321,315.468,1,1,0,1,-0.8941,Bajo,Medio,Medio,Medio,332.1766666666667,Medio
1647,3,3,0,0,1,398.65,416.515,401.939,0,1,1,2,0.0511,Medio,Medio,Medio,Alto,405.70133333333337,Medio
1648,4,1,1,0,1,369.212,333.317,389.039,0,1,1,6,-1.0917,Medio,Medio,Medio,Medio,363.856,Medio
1649,4,4,1,0,1,426.12,457.792,478.067,1,1,1,2,-1.0068,Medio,Medio,Medio,Medio,453.993,Medio
1650,3,3,1,0,1,370.086,411.912,375.971,1,1,1,2,-1.658,Medio,Medio,Medio,Medio,385.98966666666666,Medio
1651,3,3,1,0,1,385.488,451.066,405.639,0,1,0,2,-2.1284,Medio,Medio,Medio,Medio,414.0643333333333,Medio
1652,4,3,0,1,1,455.135,481.409,508.475,1,1,0,3,-1.1511,Medio,Medio,Alto,Medio,481.673,Alto
1653,4,4,0,1,1,230.609,258.56,218.104,1,1,0,1,-0.5643,Bajo,Bajo,Bajo,Medio,235.75766666666667,Bajo
1654,2,3,0,1,1,421.249,452.363,429.002,0,1,1,1,-2.0788,Medio,Medio,Medio,Medio,434.2046666666667,Medio
1655,5,5,1,0,1,543.89,588.602,564.702,0,1,1,2,0.1595,Alto,Alto,Alto,Alto,565.7313333333333,Alto
1656,3,1,1,0,0,346.425,407.904,400.183,0,1,0,0,-2.6076,Medio,Medio,Medio,Bajo,384.83733333333333,Medio
1657,5,4,0,0,1,453.114,413.883,431.727,1,1,1,3,0.7265,Medio,Medio,Medio,Alto,432.90799999999996,Medio
1658,1,3,0,0,1,435.853,359.571,400.606,1,1,1,2,-1.337,Medio,Medio,Medio,Medio,398.6766666666667,Medio
1659,4,5,0,1,1,457.07,528.177,504.851,0,1,0,1,0.7967,Medio,Alto,Alto,Alto,496.6993333333333,Alto
1660,1,1,1,1,1,397.914,386.409,349.239,0,1,1,0,-3.2749,Medio,Medio,Medio,Bajo,377.854,Medio
1661,4,0,1,1,1,327.241,314.349,351.58,1,1,1,1,0.7969,Bajo,Bajo,Medio,Alto,331.0566666666666,Medio
1662,4,3,0,0,1,432.908,416.65,444.588,1,1,1,1,-1.6102,Medio,Medio,Medio,Medio,431.382,Medio
1663,4,2,1,1,1,444.008,479.555,471.549,0,1,1,2,-1.0332,Medio,Medio,Medio,Medio,465.0373333333334,Medio
1664,3,2,1,0,1,330.041,354.254,381.643,1,1,0,0,-2.1854,Bajo,Medio,Medio,Medio,355.3126666666667,Medio
1665,3,4,1,0,1,430.599,426.873,432.798,0,1,1,1,-0.8146,Medio,Medio,Medio,Medio,430.09,Medio
1666,3,5,0,0,1,439.003,562.6,448.4,1,1,1,1,-0.4014,Medio,Alto,Medio,Medio,483.3343333333334,Alto
1667,3,2,1,0,1,328.116,326.062,367.51,0,1,0,1,-2.2135,Bajo,Medio,Medio,Bajo,340.56266666666664,Medio
1668,3,3,0,0,1,379.089,448.161,436.048,1,1,0,2,-1.8053,Medio,Medio,Medio,Medio,421.09933333333333,Medio
1669,4,4,1,0,1,343.721,341.243,393.884,1,1,1,1,0.5351,Medio,Medio,Medio,Alto,359.616,Medio
1670,4,2,1,1,0,394.508,345.023,394.9,0,1,0,2,-1.5963,Medio,Medio,Medio,Medio,378.14366666666666,Medio
1671,4,4,0,0,1,493.651,473.211,428.154,1,1,1,2,-0.476,Medio,Medio,Medio,Medio,465.00533333333334,Medio
1672,3,2,0,0,1,402.676,438.367,413.354,0,1,0,3,-1.9972,Medio,Medio,Medio,Medio,418.1323333333333,Medio
1673,4,3,1,0,1,375.77,408.587,387.226,0,1,1,0,-1.4632,Medio,Medio,Medio,Medio,390.5276666666667,Medio
1674,3,3,1,0,1,367.085,498.333,477.667,0,1,0,2,-1.2273,Medio,Alto,Medio,Medio,447.695,Medio
1675,2,3,1,0,0,340.747,265.1,312.97,1,1,1,1,-2.4642,Medio,Bajo,Medio,Bajo,306.27233333333334,Bajo
1676,4,4,0,0,1,367.113,379.204,360.444,1,1,1,1,-1.71,Medio,Medio,Medio,Medio,368.9203333333333,Medio
1677,5,4,1,0,1,379.123,389.69,417.622,1,1,1,1,1.3328,Medio,Medio,Medio,Alto,395.4783333333333,Medio
1678,3,3,1,0,1,403.136,421.542,352.112,0,1,1,1,-1.2064,Medio,Medio,Medio,Medio,392.2633333333333,Medio
1679,2,4,0,0,0,321.296,355.756,352.162,1,1,1,2,-0.1254,Bajo,Medio,Medio,Medio,343.0713333333333,Medio
1680,4,5,1,1,1,445.732,521.907,462.842,1,1,1,1,0.0444,Medio,Alto,Medio,Alto,476.82700000000006,Medio
1681,3,0,0,0,1,439.724,408.605,409.725,1,1,0,2,-2.116,Medio,Medio,Medio,Medio,419.35133333333334,Medio
1682,5,3,1,0,1,356.973,356.631,385.933,0,1,1,0,0.4519,Medio,Medio,Medio,Alto,366.51233333333334,Medio
1683,4,4,0,0,1,535.945,617.265,579.775,0,1,0,1,-1.4257,Alto,Alto,Alto,Medio,577.6616666666667,Alto
1684,3,2,0,0,1,405.889,419.206,436.9,0,1,1,1,-2.0606,Medio,Medio,Medio,Medio,420.66499999999996,Medio
1685,5,4,0,1,1,351.271,391.428,410.115,1,1,0,4,0.0541,Medio,Medio,Medio,Alto,384.27133333333336,Medio
1686,4,4,0,0,1,376.591,333.971,388.022,1,1,1,6,-1.1317,Medio,Medio,Medio,Medio,366.1946666666667,Medio
1687,4,4,0,1,1,442.581,457.612,454.908,1,1,0,2,-1.2292,Medio,Medio,Medio,Medio,451.7003333333334,Medio
1688,4,4,1,1,1,473.935,510.976,519.88,1,1,1,2,0.9338,Medio,Alto,Alto,Alto,501.59700000000004,Alto
1689,4,5,0,0,1,403.357,406.491,406.929,1,1,1,2,0.6723,Medio,Medio,Medio,Alto,405.59233333333333,Medio
1690,3,3,1,0,0,287.716,377.048,312.77,0,1,1,2,-1.3934,Bajo,Medio,Medio,Medio,325.8446666666667,Medio
1691,4,0,1,0,1,422.884,449.382,428.843,0,1,0,1,-1.3127,Medio,Medio,Medio,Medio,433.70300000000003,Medio
1692,3,4,0,0,1,342.549,336.179,343.043,1,1,0,0,-1.7749,Medio,Medio,Medio,Medio,340.5903333333333,Medio
1693,4,4,1,0,1,342.019,347.949,328.431,1,1,1,0,-1.1292,Medio,Medio,Medio,Medio,339.46633333333335,Medio
1694,4,5,1,0,1,345.731,303.049,330.305,1,1,0,1,-0.6362,Medio,Bajo,Medio,Medio,326.3616666666667,Medio
1695,4,5,1,1,1,401.926,434.101,420.266,1,1,1,3,0.6839,Medio,Medio,Medio,Alto,418.76433333333335,Medio
1696,4,4,1,1,1,340.21,253.233,321.211,0,1,0,1,-1.575,Medio,Bajo,Medio,Medio,304.88466666666665,Bajo
1697,4,4,1,1,1,372.372,408.816,433.578,1,1,1,1,-1.279,Medio,Medio,Medio,Medio,404.922,Medio
1698,4,4,1,0,1,494.556,534.968,543.009,0,1,1,1,0.485,Medio,Alto,Alto,Alto,524.1776666666666,Alto
1699,3,4,0,0,1,415.225,454.016,436.776,1,1,0,1,-1.5799,Medio,Medio,Medio,Medio,435.339,Medio
1700,4,3,1,0,1,436.231,488.85,452.205,1,1,1,2,-0.7673,Medio,Medio,Medio,Medio,459.0953333333334,Medio
1701,2,1,1,0,1,405.258,448.002,487.29,0,1,0,1,-2.6696,Medio,Medio,Medio,Bajo,446.84999999999997,Medio
1702,5,4,0,1,1,363.316,405.675,415.402,1,1,1,1,0.8928,Medio,Medio,Medio,Alto,394.79766666666666,Medio
1703,3,4,1,0,0,348.165,380.237,374.716,0,1,0,1,-1.593,Medio,Medio,Medio,Medio,367.70599999999996,Medio
1704,3,3,1,1,1,341.151,410.325,408.228,1,1,1,3,-0.9841,Medio,Medio,Medio,Medio,386.568,Medio
1705,3,2,1,0,1,397.322,451.104,404.978,1,1,1,1,-2.0828,Medio,Medio,Medio,Medio,417.80133333333333,Medio
1706,5,5,1,0,1,387.95,486.628,483.467,1,1,1,2,-0.179,Medio,Medio,Medio,Medio,452.6816666666667,Medio
1707,5,3,0,1,1,574.585,601.564,526.149,0,1,1,2,-0.3063,Alto,Alto,Alto,Medio,567.4326666666666,Alto
1708,4,5,0,1,1,487.9,460.107,469.578,0,1,0,1,-0.2279,Medio,Medio,Medio,Medio,472.52833333333336,Medio
1709,2,3,1,0,0,172.578,210.552,130.936,1,1,0,1,-3.1916,Bajo,Bajo,Bajo,Bajo,171.35533333333333,Bajo
1710,3,2,1,0,1,285.949,336.379,267.482,1,1,1,4,-1.8617,Bajo,Medio,Bajo,Medio,296.6033333333333,Bajo
1711,4,3,0,0,1,510.711,517.221,559.107,1,1,1,1,0.4057,Alto,Alto,Alto,Alto,529.013,Alto
1712,4,4,0,0,1,404.336,305.767,389.086,1,1,1,3,0.551,Medio,Bajo,Medio,Alto,366.39633333333336,Medio
1713,3,2,0,0,1,407.583,452.694,454.262,1,1,1,1,-0.3134,Medio,Medio,Medio,Medio,438.17966666666666,Medio
1714,2,1,1,0,1,403.721,496.33,485.364,0,1,1,1,-2.7199,Medio,Medio,Medio,Bajo,461.805,Medio
1715,4,4,0,1,1,399.13,404.365,383.291,1,1,1,1,0.248,Medio,Medio,Medio,Alto,395.5953333333334,Medio
1716,4,4,0,0,1,465.031,489.922,534.23,1,1,1,3,0.7887,Medio,Medio,Alto,Alto,496.39433333333335,Alto
1717,4,0,1,0,0,410.794,437.316,444.287,1,1,1,2,0.2548,Medio,Medio,Medio,Alto,430.799,Medio
1718,3,2,1,0,1,434.997,471.191,466.487,1,1,0,6,-1.247,Medio,Medio,Medio,Medio,457.55833333333334,Medio
1719,4,4,1,0,1,529.715,511.973,463.45,0,1,1,0,-1.3026,Alto,Alto,Medio,Medio,501.71266666666673,Alto
1720,3,3,0,0,1,477.85,508.191,508.179,1,1,1,0,-1.666,Medio,Alto,Alto,Medio,498.07333333333327,Alto
1721,2,2,1,0,1,438.641,456.269,487.839,1,1,1,3,-2.3514,Medio,Medio,Medio,Bajo,460.91633333333334,Medio
1722,5,4,1,1,1,363.222,363.572,328.888,1,1,1,2,0.8159,Medio,Medio,Medio,Alto,351.894,Medio
1723,4,4,0,1,1,417.276,378.182,425.992,1,1,1,4,1.8135,Medio,Medio,Medio,Alto,407.15000000000003,Medio
1724,4,3,1,1,1,450.54,438.578,449.445,1,1,1,2,-0.6377,Medio,Medio,Medio,Medio,446.18766666666664,Medio
1725,2,2,1,1,0,338.602,268.265,340.516,0,1,1,1,0.2254,Medio,Bajo,Medio,Alto,315.7943333333333,Bajo
1726,3,5,0,0,1,448.032,572.743,480.754,1,1,1,0,0.2409,Medio,Alto,Medio,Alto,500.50966666666665,Alto
1727,4,3,0,1,1,406.442,400.263,471.287,1,1,1,1,-0.1031,Medio,Medio,Medio,Medio,425.9973333333333,Medio
1728,5,4,1,0,1,387.167,455.274,434.125,1,1,1,3,0.5125,Medio,Medio,Medio,Alto,425.522,Medio
1729,3,3,1,1,1,441.463,454.104,395.188,0,1,0,1,-1.9331,Medio,Medio,Medio,Medio,430.2516666666667,Medio
1730,1,1,1,0,1,385.593,379.55,342.143,1,1,1,0,-2.7251,Medio,Medio,Medio,Bajo,369.0953333333334,Medio
1731,4,4,0,1,1,266.943,279.446,288.861,1,1,1,1,-1.3023,Bajo,Bajo,Bajo,Medio,278.4166666666667,Bajo
1732,5,3,1,1,1,437.302,569.46,495.777,1,1,1,1,-0.8725,Medio,Alto,Alto,Medio,500.84633333333335,Alto
