id_alumno,educacion_madre,educacion_padre,genero,computadora,internet,matematicas,comprension_lectora,ciencias,cuarto_propio,television,auto,libros,indice_socioeconomico
2113,secundaria,secundaria,0,0,1,259.224,363.851,324.739,0,1,0,3,-0.1495
2114,bachillerato tecnico,bachillerato,1,1,1,462.271,475.03,450.663,0,1,1,3,0.4138
2115,bachillerato,bachillerato,1,0,0,367.312,399.766,398.021,1,1,0,0,-1.7453
2116,primaria,primaria,1,0,1,414.61,482.807,458.794,1,1,1,3,-2.4411
2117,secundaria,sin informacion,0,0,1,395.673,411.834,429.219,0,1,1,0,-2.4201
2118,bachillerato tecnico,bachillerato tecnico,0,0,1,443.993,452.611,478.95,0,1,0,2,-1.0322
2119,primaria,bachillerato,1,1,1,441.604,499.128,451.082,1,1,0,1,-1.1372
2120,bachillerato tecnico,bachillerato,1,1,1,476.51,449.013,515.608,0,1,1,1,0.3218
2121,bachillerato,secundaria,0,0,1,315.49,406.787,302.445,1,1,1,1,-1.5373
2122,secundaria,bachillerato,0,0,1,389.831,390.141,441.192,1,1,0,3,-0.1439
2123,primaria,secundaria,0,0,1,428.569,310.903,403.352,0,0,0,1,-2.7879
2124,secundaria,bachillerato,1,1,1,407.097,451.29,482.534,0,1,1,1,-1.2184
2125,secundaria,secundaria,0,1,1,381.861,345.606,339.409,1,1,1,1,-1.6344
2126,secundaria,secundaria,0,0,1,348.208,440.688,399.447,0,1,1,1,-1.1749
2127,primaria,primaria,0,1,1,448.159,381.883,388.749,1,1,1,0,-2.6612
2128,primaria,primaria,1,0,1,440.803,503.001,468.985,0,1,1,3,-2.3607
2129,primaria,bachillerato,1,1,1,446.299,537.341,453.031,1,1,1,4,-0.3529
2130,primaria,secundaria,1,0,1,404.444,357.607,407.905,1,1,1,3,-0.6134
2131,primaria,secundaria,0,0,1,348.648,372.605,394.355,0,1,1,1,-1.8673
2132,bachillerato,bachillerato,1,0,1,362.383,340.044,365.496,0,1,1,1,-1.8852
2133,bachillerato,secundaria,0,0,1,488.197,483.189,485.964,1,1,1,1,-1.2829
2134,bachillerato,bachillerato,1,1,1,430.631,515.513,450.797,1,1,0,2,-1.2447
2135,bachillerato,secundaria,1,0,1,378.944,417.78,456.457,1,1,1,0,-0.6119
2136,bachillerato,bachillerato tecnico,1,1,1,494.938,407.423,442.974,0,1,1,3,-0.4488
2137,bachillerato,bachillerato tecnico,0,0,1,489.314,431.529,538.183,1,1,1,2,0.0945
2138,bachillerato tecnico,bachillerato,1,1,1,417.971,420.279,381.261,1,1,1,2,0.6769
2139,secundaria,primaria,1,0,0,321.265,373.683,349.45,0,1,1,1,-2.6268
2140,primaria,primaria,1,0,0,286.091,329.29,284.84,0,1,0,2,-3.3114
2141,bachillerato,bachillerato,1,0,1,353.651,399.79,365.39,0,1,0,1,-1.3678
2142,secundaria,primaria,0,1,1,344.623,399.341,342.442,1,1,1,0,-2.0589
2143,secundaria,bachillerato,0,1,1,385.635,376.197,427.326,1,1,1,1,-0.3507
2144,bachillerato,bachillerato,0,0,1,455.454,478.72,448.468,0,1,1,1,-1.6409
2145,bachillerato tecnico,bachillerato tecnico,1,1,1,503.525,583.724,498.002,1,1,1,4,0.5106
2146,secundaria,secundaria,1,0,1,289.356,279.336,238.975,1,1,1,1,-1.0406
2147,secundaria,secundaria,1,0,0,454.244,400.149,461.217,1,1,0,1,-2.8611
2148,bachillerato,bachillerato,1,1,1,362.652,295.139,317.691,0,1,1,1,-0.3484
2149,bachillerato,bachillerato,0,1,1,448.808,452.494,512.455,1,1,1,4,1.0723
2150,secundaria,secundaria,1,0,0,322.839,354.964,318.233,0,1,0,0,-2.979
2151,secundaria,menos que primaria,1,1,1,288.417,384.396,313.232,0,1,0,0,-2.4218
2152,menos que primaria,menos que primaria,0,0,1,305.447,375.423,321.565,1,1,1,3,-2.9294
2153,bachillerato,bachillerato,1,0,0,380.152,388.373,416.366,1,1,0,1,-1.8399
2154,secundaria,bachillerato tecnico,1,0,1,559.581,665.276,574.224,0,1,1,4,-0.6605
2155,bachillerato,bachillerato,1,0,1,390.334,321.226,322.557,0,1,1,2,-0.8228
2156,bachillerato tecnico,bachillerato tecnico,1,0,1,404.395,468.802,363.216,1,1,1,3,0.9208
2157,bachillerato,bachillerato,1,0,1,462.186,469.511,420.221,1,1,1,3,-0.9322
2158,secundaria,secundaria,1,0,0,367.899,304.718,384.324,0,1,0,1,-2.4046
2159,primaria,primaria,1,0,0,328.668,266.959,342.88,1,1,0,2,-2.7569
2160,bachillerato,bachillerato,1,1,1,388.86,418.074,416.422,1,1,1,2,0.0648
2161,primaria,menos que primaria,0,0,0,364.646,448.529,368.22,1,1,1,4,-0.8044
2162,bachillerato,bachillerato tecnico,1,0,1,409.197,475.101,432.022,1,1,1,2,0.5192
2163,bachillerato,bachillerato,1,1,1,377.992,421.689,393.44,0,1,0,3,-0.2471
2164,primaria,bachillerato tecnico,1,0,1,284.736,333.241,292.78,1,1,1,0,-0.6455
2165,bachillerato,bachillerato tecnico,0,1,1,383.87,447.003,488.977,0,1,1,3,1.0665
2166,bachillerato,bachillerato tecnico,1,1,1,438.191,400.233,454.076,0,1,0,1,0.1752
2167,bachillerato,bachillerato,0,1,1,391.847,353.611,406.896,1,1,1,1,-0.3761
2168,bachillerato,bachillerato,0,0,1,444.462,474.239,477.965,0,1,1,2,0.1259
2169,bachillerato,bachillerato,0,1,1,366.702,389.112,424.359,0,1,0,2,0.6951
2170,secundaria,bachillerato,0,0,1,443.368,494.115,450.453,0,1,1,1,-0.0047
2171,bachillerato,bachillerato,0,0,1,509.657,492.844,534.435,0,1,1,3,0.4966
2172,bachillerato,bachillerato tecnico,1,1,1,377.972,435.782,421.553,1,1,1,3,0.1061
2173,primaria,secundaria,1,0,1,421.83,455.483,407.864,1,1,1,2,-1.8752
2174,secundaria,bachillerato,1,1,1,420.006,403.774,464.242,1,1,1,3,0.0293
2175,bachillerato tecnico,bachillerato tecnico,1,0,1,424.132,450.004,438.532,0,1,1,3,0.1159
2176,bachillerato tecnico,bachillerato tecnico,0,1,1,537.532,521.318,525.618,1,1,1,1,0.3842
2177,secundaria,secundaria,0,0,1,528.121,535.0,540.856,1,1,1,3,-1.0899
2178,primaria,secundaria,1,0,1,380.532,410.784,399.0,1,1,0,0,-1.5253
2179,bachillerato tecnico,bachillerato tecnico,1,1,1,466.485,482.489,467.595,0,1,1,1,0.5397
2180,bachillerato tecnico,bachillerato tecnico,1,1,1,367.369,438.968,349.115,1,1,1,1,-0.3815
2181,bachillerato,bachillerato tecnico,0,0,1,360.342,378.396,467.902,1,1,0,2,0.0685
2182,bachillerato,secundaria,1,1,1,317.191,398.605,362.925,1,1,1,1,-0.4733
2183,secundaria,primaria,0,0,1,360.916,344.929,379.855,0,1,0,0,-2.3522
2184,secundaria,secundaria,0,1,1,390.361,335.515,379.099,0,1,1,2,-1.5987
2185,secundaria,secundaria,1,0,1,465.736,467.02,503.317,1,1,1,1,-2.184
2186,bachillerato,bachillerato,0,0,1,400.73,468.652,405.937,1,1,0,2,-1.5806
2187,bachillerato,secundaria,0,0,1,357.786,393.414,345.963,1,1,1,1,-1.3218
2188,secundaria,secundaria,0,0,1,417.188,474.626,465.842,0,1,1,2,-1.8054
2189,bachillerato tecnico,secundaria,1,0,1,419.551,367.658,388.092,0,1,0,3,-1.246
2190,secundaria,secundaria,0,0,1,353.778,333.172,371.188,1,1,0,1,-1.4461
2191,bachillerato,bachillerato,1,1,1,405.541,473.091,411.583,1,1,1,1,-0.0647
2192,bachillerato,secundaria,1,1,1,327.252,339.494,337.089,0,1,1,2,-0.5437
2193,primaria,bachillerato tecnico,1,0,1,518.538,563.466,597.507,1,1,1,2,-0.2836
2194,secundaria,bachillerato,1,0,1,433.921,416.378,485.029,0,1,0,1,-2.1471
2195,primaria,bachillerato,1,0,1,307.295,261.955,240.806,0,1,0,0,-2.2264
2196,bachillerato tecnico,secundaria,0,0,1,346.54,380.683,377.659,1,1,0,1,-0.1253
2197,bachillerato,bachillerato,0,1,1,343.594,361.269,432.157,1,1,1,0,-0.0669
2198,secundaria,secundaria,0,0,1,464.466,455.303,425.589,0,1,0,1,-2.14
2199,bachillerato,bachillerato,0,0,1,362.178,437.751,375.351,1,1,1,2,1.008
2200,secundaria,primaria,0,1,1,351.546,360.251,392.987,1,1,0,2,-2.1918
2201,primaria,primaria,1,0,1,255.588,228.635,292.751,1,1,0,1,-2.1577
2202,bachillerato,bachillerato,0,1,1,526.274,503.788,525.593,1,1,1,2,-0.4293
2203,bachillerato,bachillerato,0,0,1,387.133,457.718,347.935,0,1,1,1,-0.3839
2204,bachillerato,bachillerato tecnico,0,1,1,437.202,439.633,417.051,1,1,0,3,-0.2408
2205,bachillerato,primaria,0,0,1,379.911,411.188,372.989,0,1,1,1,-1.7315
2206,secundaria,secundaria,1,0,1,311.421,302.441,349.95,1,1,1,2,-1.962
2207,bachillerato,secundaria,0,0,1,441.586,407.677,491.092,1,1,1,0,-1.6751
2208,bachillerato,bachillerato,0,0,1,462.978,550.277,460.598,1,1,1,3,-0.26
2209,bachillerato,bachillerato,0,0,1,363.519,332.531,358.224,1,1,1,1,-0.8717
2210,primaria,menos que primaria,1,0,0,272.1,227.281,302.048,1,0,1,0,-2.5689
2211,bachillerato,bachillerato,0,0,1,446.697,454.444,505.979,0,1,1,1,0.3367
2212,bachillerato,secundaria,1,0,1,394.219,448.001,446.693,1,1,0,1,-1.7029
2213,secundaria,bachillerato,0,0,0,362.47,342.163,317.903,1,1,1,1,-0.9631
2214,bachillerato,secundaria,0,0,1,467.49,434.275,500.748,0,0,0,1,-1.9923
2215,bachillerato,bachillerato,1,1,1,470.735,432.807,494.979,0,1,0,1,-1.4867
2216,secundaria,secundaria,1,0,1,319.136,373.349,367.445,1,1,1,0,-1.9573
2217,secundaria,bachillerato,1,0,1,263.619,386.682,316.095,0,1,1,1,0.4911
2218,secundaria,primaria,1,0,0,245.534,311.17,275.067,0,1,0,0,-2.6424
2219,menos que primaria,menos que primaria,1,0,1,403.466,384.626,362.329,1,1,0,1,-3.5609
2220,secundaria,secundaria,0,0,1,448.348,457.023,482.093,0,1,1,1,-1.6501
2221,secundaria,bachillerato,1,0,1,293.803,449.208,354.275,1,1,1,1,0.1947
2222,primaria,bachillerato,1,0,0,372.935,419.064,435.035,0,1,0,3,-1.7361
2223,bachillerato,bachillerato,1,1,1,359.939,335.369,322.589,1,1,1,1,-0.1945
2224,bachillerato,secundaria,0,1,1,477.778,487.599,449.545,0,0,0,3,-1.3796
2225,primaria,secundaria,1,1,1,433.059,482.181,401.043,1,1,1,2,-1.7637
2226,bachillerato tecnico,bachillerato tecnico,0,0,1,406.277,426.933,451.301,1,1,1,1,0.3952
2227,secundaria,sin informacion,0,1,1,500.972,562.799,532.301,0,0,1,2,-2.0118
2228,secundaria,primaria,1,0,0,375.183,393.372,394.98,0,1,0,1,-2.8276
2229,bachillerato,bachillerato tecnico,0,1,1,539.835,503.578,557.064,0,1,1,2,-0.6937
2230,secundaria,secundaria,0,0,1,382.684,410.692,392.136,1,1,0,0,-1.274
2231,bachillerato tecnico,bachillerato tecnico,1,1,1,486.185,505.009,521.483,1,1,1,6,1.5907
2232,bachillerato,menos que primaria,1,0,0,404.523,422.709,386.191,1,1,1,2,-1.4976
2233,secundaria,secundaria,1,0,1,312.552,357.104,362.701,1,1,1,1,-1.9892
2234,bachillerato,sin informacion,0,0,1,257.708,322.26,281.852,1,1,1,2,-0.6564
2235,bachillerato,bachillerato,0,0,1,353.116,411.568,282.879,1,0,1,1,-0.7231
2236,bachillerato,secundaria,1,0,1,450.156,446.449,463.869,1,1,1,2,-1.5223
2237,secundaria,bachillerato,0,1,0,405.781,392.393,407.511,0,1,0,2,-1.8024
2238,primaria,secundaria,0,0,1,349.723,259.733,364.302,1,1,1,2,-2.1632
2239,secundaria,primaria,1,0,0,326.347,282.73,267.458,0,0,0,1,-2.8568
2240,bachillerato tecnico,bachillerato tecnico,1,1,1,450.046,475.295,422.518,1,1,1,6,1.767
2241,bachillerato,bachillerato,0,0,0,409.643,423.54,384.708,0,1,0,1,-1.9038
2242,bachillerato,secundaria,1,0,0,290.74,289.445,333.07,1,1,1,3,-0.4839
2243,secundaria,bachillerato tecnico,1,0,1,369.85,435.081,368.296,1,1,1,1,-0.0381
2244,primaria,secundaria,0,0,1,469.933,460.755,547.848,0,1,0,1,-2.469
2245,bachillerato tecnico,bachillerato,0,0,1,464.525,482.869,448.362,0,1,0,0,-1.5487
2246,secundaria,secundaria,0,0,1,487.602,430.981,492.198,0,1,0,1,-2.3152
2247,primaria,menos que primaria,0,0,0,385.22,381.815,399.938,1,1,1,1,-2.5937
2248,bachillerato,bachillerato,1,0,1,463.616,540.864,539.878,1,1,1,4,1.1418
2249,secundaria,bachillerato,1,1,1,378.74,456.254,419.173,0,1,0,1,-2.1115
2250,bachillerato,bachillerato,1,1,1,347.387,382.348,324.282,1,1,1,2,0.7875
2251,secundaria,primaria,0,0,1,432.17,425.727,414.112,1,1,1,1,-1.5221
2252,secundaria,bachillerato,1,1,1,398.194,442.154,410.689,0,1,1,1,-0.921
2253,bachillerato,bachillerato tecnico,1,0,0,428.082,463.297,530.502,0,1,0,1,-0.9984
2254,bachillerato,secundaria,1,1,1,332.787,405.562,428.937,0,1,0,1,-1.3783
2255,sin informacion,sin informacion,1,1,1,353.35,276.827,343.934,0,1,1,0,0.1092
2256,bachillerato,bachillerato tecnico,1,0,1,411.323,386.713,380.707,0,1,1,1,-0.8284
2257,bachillerato tecnico,sin informacion,0,1,1,367.166,420.534,438.398,1,1,1,1,0.1543
2258,bachillerato,secundaria,0,0,1,436.484,469.341,461.761,0,1,1,2,-0.455
2259,secundaria,bachillerato,0,1,1,432.083,429.945,502.491,1,1,1,2,-1.314
2260,secundaria,primaria,1,0,1,366.452,406.519,361.883,0,1,1,2,-1.9768
2261,menos que primaria,bachillerato,0,0,0,266.54,280.639,283.215,0,1,0,3,-0.6286
2262,bachillerato,bachillerato tecnico,1,1,1,351.326,374.184,424.854,1,1,1,3,0.4253
2263,bachillerato,bachillerato,1,1,0,237.889,268.074,258.093,1,1,1,3,0.5864
2264,secundaria,bachillerato,1,0,1,303.78,311.502,312.234,1,1,1,1,-0.3677
2265,primaria,menos que primaria,1,0,0,309.433,289.806,313.255,1,1,0,2,-2.8134
2266,secundaria,secundaria,0,1,1,208.494,248.655,235.334,0,1,1,1,-1.6832
2267,bachillerato,bachillerato,0,1,1,533.924,538.196,519.458,1,1,1,4,0.5348
2268,bachillerato tecnico,bachillerato tecnico,1,1,1,538.865,536.745,532.289,1,1,1,3,0.9083
2269,bachillerato,bachillerato,0,1,1,386.005,375.608,435.475,0,1,1,1,-1.4583
2270,secundaria,secundaria,1,1,0,373.124,433.568,377.501,0,1,0,1,-2.4393
2271,secundaria,bachillerato,1,1,1,383.122,399.68,259.818,1,1,1,1,0.9501
2272,bachillerato tecnico,bachillerato,1,0,1,409.31,375.419,427.216,1,1,1,2,0.1181
2273,bachillerato tecnico,bachillerato tecnico,1,0,1,356.274,317.46,366.316,0,1,1,1,-1.2967
2274,bachillerato tecnico,bachillerato tecnico,1,0,1,463.691,495.945,547.861,0,1,1,2,-0.3716
2275,secundaria,secundaria,1,1,1,405.137,394.028,380.476,1,1,1,2,-1.2063
2276,secundaria,secundaria,0,0,1,353.74,157.729,280.813,1,1,1,0,-2.3179
2277,secundaria,secundaria,1,0,1,344.626,314.545,363.772,0,1,1,1,-1.9654
2278,primaria,secundaria,0,0,1,357.999,381.702,357.07,0,1,0,3,-2.0882
2279,bachillerato tecnico,bachillerato,1,0,1,384.874,369.372,408.913,1,1,1,2,-0.6258
2280,secundaria,secundaria,0,0,1,416.882,357.794,434.324,1,1,1,0,-1.5531
2281,secundaria,secundaria,0,1,1,297.219,329.466,328.915,0,1,1,2,-1.7355
2282,bachillerato,bachillerato,1,0,1,406.299,410.48,395.212,1,1,0,2,-0.1815
2283,bachillerato tecnico,bachillerato tecnico,1,1,1,489.392,546.173,544.838,0,1,0,3,1.0388
2284,bachillerato tecnico,bachillerato tecnico,1,1,1,493.659,585.801,529.616,1,1,1,3,1.1421
2285,bachillerato,bachillerato tecnico,1,0,0,283.293,300.602,209.704,1,1,1,0,-1.4258
2286,bachillerato,sin informacion,1,0,1,428.858,455.865,403.834,1,1,1,1,-0.0878
2287,secundaria,bachillerato tecnico,1,1,1,425.823,427.151,469.626,0,1,1,1,0.8889
2288,bachillerato,bachillerato,1,0,1,385.06,467.46,355.12,0,1,1,4,-0.958
2289,bachillerato,secundaria,1,1,0,383.978,462.846,424.022,1,1,1,1,-0.992
2290,secundaria,primaria,0,0,0,339.425,339.444,380.934,0,1,0,1,-2.5687
2291,primaria,secundaria,1,0,1,357.444,399.684,369.323,0,1,0,0,-2.3599
2292,bachillerato,bachillerato,1,1,1,448.003,541.731,534.239,1,1,1,4,1.3652
2293,bachillerato,bachillerato tecnico,0,1,1,460.812,537.071,425.734,1,1,1,3,0.6131
2294,bachillerato,bachillerato,0,0,1,402.279,452.518,431.06,1,1,1,0,-1.0942
2295,bachillerato,sin informacion,1,1,1,465.753,604.148,505.221,1,1,1,2,0.0097
2296,bachillerato,bachillerato,0,0,1,456.226,466.109,466.468,1,1,1,0,-0.8439
2297,secundaria,bachillerato,0,0,1,533.245,566.622,658.509,0,1,0,1,-1.7398
2298,bachillerato,secundaria,0,1,1,428.728,486.627,407.853,1,1,1,2,-1.1193
2299,bachillerato,bachillerato tecnico,1,1,1,392.838,416.809,469.13,0,1,1,2,1.1056
2300,bachillerato,bachillerato tecnico,0,1,1,452.74,491.19,407.671,1,1,1,2,1.6104
2301,primaria,bachillerato tecnico,1,0,1,453.711,516.431,463.695,1,1,1,0,-0.1816
2302,secundaria,bachillerato,0,0,1,379.617,374.81,417.379,0,1,1,2,-0.4626
2303,bachillerato tecnico,bachillerato,0,0,1,366.047,423.261,425.032,1,1,1,1,-0.4803
2304,bachillerato tecnico,menos que primaria,1,0,0,362.104,420.906,399.963,0,1,1,1,-1.7686
2305,bachillerato tecnico,bachillerato,0,0,1,426.575,477.479,483.868,1,1,0,3,0.8124
2306,bachillerato,secundaria,1,0,1,414.679,439.247,454.508,0,1,1,2,-1.3013
2307,secundaria,secundaria,1,1,1,444.915,458.259,496.108,0,1,0,1,-2.3054
2308,primaria,secundaria,1,0,1,361.363,439.168,397.111,0,1,1,2,-1.4615
2309,secundaria,bachillerato,1,1,1,426.032,491.302,413.566,1,1,1,3,-0.4306
2310,bachillerato tecnico,sin informacion,0,0,1,326.515,341.463,350.507,0,1,1,1,-0.7609
2311,primaria,secundaria,0,1,1,429.507,428.188,459.929,0,1,1,0,-2.019
2312,secundaria,sin informacion,0,0,1,342.875,316.433,323.646,1,1,1,0,-1.9614
2313,secundaria,secundaria,1,0,1,233.343,290.968,269.38,1,1,1,3,-0.936
2314,secundaria,bachillerato,0,1,1,462.781,457.227,479.087,0,1,1,1,-1.484
2315,bachillerato,sin informacion,1,1,1,372.725,394.084,368.691,0,1,0,3,-0.6935
2316,primaria,bachillerato,0,0,1,391.207,419.097,384.248,1,1,1,0,0.2009
2317,primaria,bachillerato,1,1,1,305.314,356.267,357.957,0,1,1,4,0.2966
2318,bachillerato,bachillerato tecnico,1,1,1,466.344,533.365,535.975,1,1,1,1,0.5466
2319,secundaria,secundaria,1,0,1,487.311,527.885,494.53,1,1,0,1,-2.2259
2320,bachillerato,bachillerato,1,0,1,284.66,320.098,256.08,0,1,0,2,-1.5443
2321,primaria,secundaria,0,1,1,510.063,464.929,503.75,1,1,1,1,-1.5144
2322,bachillerato,bachillerato,0,0,0,345.398,354.144,383.383,1,1,1,1,-2.0412
2323,secundaria,sin informacion,0,0,1,374.564,365.201,415.446,1,1,1,1,-2.1749
2324,bachillerato,bachillerato,0,0,1,331.952,358.515,353.77,1,1,1,2,-1.1446
2325,secundaria,primaria,1,1,1,362.78,427.809,391.204,1,1,1,1,-1.6832
2326,bachillerato,secundaria,1,0,0,480.506,519.72,403.752,1,1,0,1,-1.4318
2327,bachillerato,bachillerato,0,0,1,382.107,419.012,338.239,1,1,1,1,-0.2261
2328,bachillerato tecnico,bachillerato tecnico,0,0,1,438.017,478.571,494.397,1,1,1,3,-0.2663
2329,bachillerato,sin informacion,1,0,1,270.754,274.501,274.897,1,1,1,0,-1.5919
2330,primaria,bachillerato,1,0,1,318.81,377.812,299.41,1,1,0,1,-1.6376
2331,bachillerato,bachillerato tecnico,0,0,1,392.387,438.838,436.567,0,1,1,1,-0.5074
2332,secundaria,secundaria,0,0,1,372.355,312.286,366.62,0,1,0,1,-1.9513
2333,secundaria,primaria,1,0,1,379.373,376.487,378.93,1,1,0,0,-1.4862
2334,bachillerato tecnico,sin informacion,1,1,1,353.028,423.237,397.062,1,1,0,4,0.0232
2335,bachillerato,bachillerato,1,0,1,408.302,433.937,450.71,1,1,1,1,-1.7451
2336,bachillerato tecnico,bachillerato,1,0,1,396.807,382.187,393.142,1,1,1,1,-0.5306
2337,primaria,secundaria,1,1,1,313.433,352.45,321.797,1,1,0,0,-2.3045
2338,bachillerato,bachillerato,1,1,1,424.624,435.482,496.875,1,1,1,4,0.6583
2339,bachillerato tecnico,secundaria,0,1,1,482.499,486.385,483.17,1,1,1,2,0.6962
2340,bachillerato,menos que primaria,0,0,1,365.605,362.471,395.423,1,1,1,0,-1.0705
2341,secundaria,menos que primaria,0,0,0,335.561,390.341,376.966,1,1,0,0,-2.2608
2342,secundaria,secundaria,0,0,1,350.574,372.3,389.287,0,1,0,1,-1.6378
2343,bachillerato,bachillerato,1,0,1,329.292,411.314,358.799,1,1,0,3,0.4787
2344,bachillerato,bachillerato,1,0,1,399.033,515.452,444.825,0,1,1,1,-0.3305
2345,secundaria,secundaria,1,0,1,307.929,187.509,294.736,1,1,1,1,-1.4359
2346,secundaria,secundaria,1,1,1,345.899,348.843,416.134,1,1,1,0,-2.2087
2347,secundaria,secundaria,0,1,1,318.877,280.521,326.087,0,1,0,2,-1.5367
2348,primaria,secundaria,1,1,1,368.958,262.011,333.36,1,1,0,1,-1.973
2349,primaria,secundaria,1,0,1,366.072,370.308,345.958,1,1,1,0,-2.2841
2350,bachillerato tecnico,secundaria,1,1,1,345.636,390.583,351.675,1,1,0,1,0.0194
2351,secundaria,secundaria,1,1,0,387.467,430.618,318.215,1,1,1,4,-1.5318
2352,primaria,secundaria,1,0,1,506.041,515.604,486.333,1,1,1,1,-1.2826
2353,secundaria,bachillerato,1,0,1,316.556,323.526,334.022,0,1,0,0,-0.9922
2354,bachillerato,primaria,1,1,1,320.227,332.479,389.33,1,1,1,0,-0.6737
2355,bachillerato,bachillerato,0,0,1,474.053,519.991,517.992,0,1,1,2,0.2062
2356,bachillerato tecnico,bachillerato,1,1,1,376.487,385.148,341.959,1,1,0,0,-1.1098
2357,secundaria,secundaria,1,0,1,336.543,359.856,327.32,1,1,1,0,-2.1352
2358,bachillerato,bachillerato,0,0,1,471.883,547.171,403.21,1,1,1,1,0.6127
2359,bachillerato,secundaria,1,0,1,385.312,433.416,417.687,0,1,1,1,-0.7416
2360,bachillerato,bachillerato,1,1,1,377.977,439.238,398.126,0,1,0,2,-1.2155
2361,menos que primaria,bachillerato,0,0,0,288.616,239.213,334.649,1,0,1,3,-0.569
2362,secundaria,bachillerato,1,0,1,418.919,449.609,447.244,1,1,1,2,0.0663
2363,bachillerato,secundaria,0,1,1,406.468,388.099,412.009,1,1,1,1,-0.0082
2364,primaria,secundaria,0,0,0,359.55,402.97,432.934,1,0,0,1,-2.7133
2365,secundaria,bachillerato tecnico,0,0,1,457.056,473.917,479.045,0,1,0,1,0.2474
2366,bachillerato,bachillerato,0,1,1,515.092,530.026,486.985,1,1,0,2,0.247
2367,bachillerato tecnico,sin informacion,0,1,1,380.329,307.924,363.618,1,1,1,3,1.0615
2368,bachillerato tecnico,bachillerato tecnico,0,0,1,401.836,537.622,429.614,1,1,1,1,0.8518
2369,secundaria,bachillerato,1,0,1,323.534,439.51,360.668,1,1,0,0,-1.0314
2370,secundaria,secundaria,1,0,0,387.242,439.914,412.269,1,1,0,0,-3.0397
2371,secundaria,bachillerato tecnico,1,0,1,358.63,421.132,369.237,1,1,0,0,0.3819
2372,primaria,secundaria,1,0,1,433.252,506.565,395.311,0,1,1,1,-2.3295
2373,bachillerato,bachillerato,0,0,1,452.782,526.71,460.095,1,1,1,1,-0.7669
2374,primaria,bachillerato,0,0,1,404.863,409.16,319.766,1,1,0,0,-0.7438
2375,bachillerato tecnico,bachillerato tecnico,0,0,1,334.459,356.469,350.824,1,1,0,1,-0.8559
2376,primaria,secundaria,0,0,1,342.634,394.842,353.54,1,1,1,2,-1.4913
2377,bachillerato,bachillerato,0,1,1,307.361,380.3,377.127,1,1,1,3,1.108
2378,secundaria,bachillerato tecnico,0,1,1,357.901,336.072,411.071,0,1,1,3,-0.1989
2379,menos que primaria,menos que primaria,0,0,1,362.608,289.993,374.825,0,1,1,1,-3.0793
2380,secundaria,bachillerato,1,0,0,346.597,419.331,379.626,0,1,1,0,-1.514
2381,bachillerato,secundaria,1,1,1,415.16,469.495,469.831,1,1,1,3,0.2164
2382,secundaria,secundaria,1,1,0,506.337,568.798,499.435,0,1,0,0,-2.4098
2383,bachillerato tecnico,bachillerato tecnico,0,0,1,433.466,491.001,500.215,0,1,0,3,0.3685
2384,bachillerato tecnico,bachillerato tecnico,1,0,1,542.885,586.279,574.124,1,1,1,3,0.5638
2385,primaria,secundaria,1,1,1,367.596,389.488,424.268,0,1,0,2,-1.7307
2386,bachillerato tecnico,secundaria,1,1,1,388.46,366.65,402.191,0,1,0,2,-1.1481
2387,secundaria,secundaria,0,0,1,372.107,383.993,375.402,1,1,0,0,-1.0468
2388,primaria,secundaria,0,0,1,572.032,543.672,573.058,1,1,1,2,-1.2763
2389,bachillerato tecnico,bachillerato,1,0,1,280.164,302.476,363.763,1,1,1,3,-0.7842
2390,secundaria,secundaria,1,1,1,339.598,358.302,353.778,0,1,1,2,-1.3722
2391,bachillerato tecnico,bachillerato tecnico,0,0,1,477.237,473.123,467.408,1,1,1,3,0.5202
2392,secundaria,bachillerato tecnico,0,1,1,325.529,399.257,389.825,1,1,1,2,0.8554
2393,secundaria,bachillerato tecnico,0,0,0,329.674,359.835,379.176,0,1,0,1,-1.6687
2394,bachillerato,secundaria,0,0,1,344.029,253.596,347.152,1,1,0,1,-1.5546
2395,bachillerato,primaria,0,0,1,333.0,311.388,338.336,1,1,1,1,-1.4632
2396,secundaria,primaria,1,0,1,417.399,430.82,419.197,0,1,1,1,-0.8869
2397,primaria,primaria,1,0,0,361.781,362.325,330.877,0,1,0,6,-2.3616
2398,bachillerato,secundaria,0,0,0,304.514,221.251,340.081,1,1,1,1,-2.0155
2399,bachillerato tecnico,bachillerato,1,0,1,468.793,464.114,510.59,0,0,0,1,-1.0562
