educacion_madre,educacion_padre,genero,computadora,internet,matematicas,comprension_lectora,ciencias,cuarto_propio,television,auto,libros,indice_socioeconomico,matematicasCategoria,comprension_lectoraCategoria,cienciasCategoria,indice_socioeconomicoCategoria,rendimiento_general,rendimiento_general_categoria,id_alumno
3,5,1,1,1,479.109,544.526,420.854,0,1,1,2,0.866,Medio,Alto,Medio,Alto,481.496,Alto,3979
3,4,0,0,1,493.392,479.538,476.414,0,1,1,2,-0.695,Alto,Medio,Medio,Medio,483.114,Alto,3980
4,4,1,0,1,473.21,511.711,480.661,1,1,1,2,0.643,Medio,Alto,Medio,Alto,488.527,Alto,3981
4,1,0,0,1,494.072,494.876,506.855,0,1,0,2,-1.195,Medio,Medio,Alto,Medio,498.601,Alto,3982
4,5,0,0,1,554.628,516.955,551.443,0,1,1,2,0.781,Alto,Alto,Alto,Alto,541.009,Alto,3983
2,1,1,1,1,489.349,507.616,491.992,1,1,1,2,-0.97,Medio,Alto,Alto,Bajo,496.319,Alto,3984
2,2,0,0,1,535.288,550.508,472.4,0,1,1,2,-2.14,Alto,Alto,Bajo,Medio,519.398,Alto,3985
5,5,0,0,1,492.512,515.417,485.855,1,1,1,1,0.374,Medio,Alto,Bajo,Alto,497.929,Alto,3986
4,4,0,0,1,422.727,549.08,522.057,0,1,1,1,-0.023,Medio,Alto,Alto,Bajo,497.955,Alto,3987
3,2,0,0,1,467.442,525.483,528.058,0,1,0,1,-1.764,Medio,Alto,Alto,Medio,506.994,Alto,3988
3,3,0,0,1,437.298,543.582,459.696,0,1,0,1,-1.063,Medio,Alto,Medio,Bajo,480.192,Alto,3989
4,4,1,0,1,418.491,558.09,491.239,0,1,1,1,0.732,Medio,Alto,Alto,Alto,489.274,Alto,3990
4,3,1,1,1,464.875,540.552,455.161,1,1,1,1,-0.285,Medio,Alto,Medio,Medio,486.862,Alto,3991
3,3,0,0,1,517.19,509.216,554.116,0,0,0,2,-0.569,Alto,Alto,Alto,Medio,526.841,Alto,3992
2,3,0,0,1,435.514,507.205,498.48,0,1,1,1,-1.34,Medio,Alto,Alto,Alto,480.399,Alto,3993
4,4,0,0,1,463.099,550.012,456.377,1,1,1,2,0.063,Medio,Alto,Medio,Bajo,489.829,Alto,3994
2,2,0,0,1,439.294,506.73,490.956,1,1,0,0,-1.059,Medio,Alto,Alto,Bajo,478.993,Alto,3995
5,1,0,0,1,553.671,504.013,510.014,0,1,1,2,-0.479,Alto,Alto,Alto,Medio,522.566,Alto,3996
4,4,1,1,1,448.415,542.176,534.047,0,1,0,3,1.336,Medio,Alto,Alto,Alto,508.213,Alto,3997
4,4,0,0,1,479.836,518.524,507.333,1,1,0,2,-1.203,Medio,Alto,Alto,Bajo,501.898,Alto,3998
4,3,0,0,0,504.916,456.823,559.508,0,1,0,1,-0.459,Alto,Medio,Alto,Medio,507.082,Alto,3999
4,4,0,1,1,534.749,572.758,532.141,1,1,1,3,0.594,Alto,Alto,Alto,Alto,546.549,Alto,4000
5,4,0,0,1,566.586,612.961,654.47,0,1,0,2,-1.432,Alto,Alto,Alto,Bajo,611.339,Alto,4001
3,2,0,0,1,478.556,550.677,502.953,0,1,1,0,-1.271,Medio,Alto,Alto,Bajo,510.729,Alto,4002
4,4,0,0,1,496.053,464.836,518.662,0,1,0,2,0.486,Bajo,Medio,Alto,Alto,493.184,Alto,4003
5,4,0,1,1,430.897,529.97,500.859,1,1,0,3,1.128,Medio,Alto,Alto,Alto,487.242,Alto,4004
4,4,1,1,1,541.316,556.635,548.193,1,0,1,3,0.039,Alto,Alto,Alto,Bajo,548.714,Alto,4005
4,4,0,0,1,489.828,503.659,530.82,0,1,0,2,-0.463,Medio,Alto,Alto,Alto,508.102,Alto,4006
4,4,1,0,1,481.695,557.844,526.189,1,1,1,2,-0.526,Medio,Alto,Alto,Bajo,521.909,Alto,4007
4,4,0,1,1,535.261,477.605,509.179,1,1,1,2,0.56,Alto,Medio,Alto,Alto,507.348,Alto,4008
4,4,0,0,1,516.785,535.873,542.807,1,1,1,1,0.768,Alto,Alto,Alto,Alto,531.822,Alto,4009
5,4,0,0,1,553.882,556.687,510.896,1,1,1,3,1.36,Alto,Alto,Alto,Alto,540.489,Alto,4010
4,5,0,0,1,511.991,519.726,488.33,1,1,1,3,0.638,Alto,Alto,Alto,Alto,506.682,Alto,4011
4,3,0,0,0,418.781,565.934,506.959,0,1,0,2,-0.422,Medio,Alto,Alto,Medio,497.225,Alto,4012
5,0,0,0,1,516.858,521.421,485.109,0,1,0,2,-0.005,Alto,Alto,Medio,Alto,507.796,Alto,4013
4,3,1,0,1,462.51,550.976,449.341,1,1,0,2,0.239,Medio,Alto,Medio,Alto,487.609,Alto,4014
4,4,0,0,1,423.415,549.951,527.479,0,1,0,2,0.179,Medio,Alto,Alto,Alto,500.281,Alto,4015
4,4,1,1,1,546.169,559.412,549.825,1,1,1,3,-0.559,Alto,Alto,Alto,Bajo,551.802,Alto,4016
4,4,0,0,1,502.892,521.661,552.125,0,1,1,1,0.709,Alto,Alto,Alto,Alto,525.559,Alto,4017
4,3,1,0,1,493.203,562.061,535.236,0,1,1,1,-0.115,Medio,Alto,Alto,Alto,530.167,Alto,4018
4,4,0,0,1,579.279,551.279,580.272,1,1,1,2,0.382,Alto,Alto,Alto,Alto,570.277,Alto,4019
4,3,0,0,1,613.494,591.576,575.999,0,1,1,4,0.991,Alto,Alto,Alto,Alto,593.69,Alto,4020
4,4,0,1,1,489.666,503.82,509.571,0,1,1,1,0.484,Medio,Alto,Alto,Alto,501.019,Alto,4021
0,4,0,0,1,580.789,556.38,540.276,0,1,1,2,1.262,Alto,Alto,Alto,Alto,559.149,Alto,4022
3,3,0,1,1,426.121,511.349,499.641,1,1,1,2,-1.123,Medio,Alto,Alto,Bajo,479.037,Alto,4023
1,4,0,0,1,452.994,507.645,536.599,0,1,1,2,0.01,Medio,Alto,Alto,Alto,499.079,Alto,4024
3,3,0,0,1,504.189,500.913,481.01,1,1,0,2,-1.662,Alto,Alto,Medio,Medio,495.371,Alto,4025
4,4,0,0,1,466.296,561.221,498.211,1,1,1,2,0.832,Medio,Alto,Alto,Alto,508.576,Alto,4026
1,5,0,1,1,479.901,542.286,522.108,1,1,1,1,-0.311,Medio,Alto,Alto,Medio,514.765,Alto,4027
4,4,1,0,1,485.259,557.923,527.887,1,1,1,2,0.683,Medio,Alto,Alto,Alto,523.689,Alto,4028
4,5,1,0,1,503.674,532.921,531.249,0,1,1,3,1.124,Alto,Alto,Alto,Alto,522.615,Alto,4029
4,3,0,0,1,460.164,534.343,474.263,1,1,1,1,-0.208,Medio,Alto,Medio,Medio,489.59,Alto,4030
3,3,0,0,1,494.038,498.606,512.963,1,1,1,1,-1.793,Bajo,Alto,Alto,Medio,501.869,Alto,4031
2,3,1,0,1,493.242,523.847,512.777,0,1,0,0,-1.854,Medio,Alto,Alto,Alto,509.956,Alto,4032
2,2,0,1,1,488.206,503.824,493.65,0,1,1,2,-0.977,Medio,Alto,Alto,Bajo,495.226,Alto,4033
3,3,1,0,1,517.202,489.853,512.845,0,1,0,1,-1.188,Alto,Medio,Alto,Medio,506.633,Alto,4034
4,3,0,1,1,458.135,486.03,506.275,0,1,0,3,-0.363,Medio,Medio,Alto,Alto,483.479,Alto,4035
4,4,0,0,1,482.388,480.666,503.997,0,1,1,2,-0.862,Medio,Medio,Alto,Medio,489.017,Alto,4036
4,3,0,0,1,484.047,470.527,527.563,0,1,1,0,-0.881,Medio,Medio,Alto,Medio,494.046,Alto,4037
3,4,0,0,1,543.278,605.677,562.107,0,1,1,1,0.454,Alto,Alto,Alto,Alto,570.354,Alto,4038
3,3,0,1,1,506.721,478.97,544.141,0,1,1,2,-0.03,Alto,Medio,Alto,Alto,509.944,Alto,4039
3,4,0,1,1,524.078,557.553,559.984,1,1,0,3,0.312,Alto,Alto,Alto,Alto,547.205,Alto,4040
4,5,0,0,1,488.839,505.392,525.95,1,1,1,2,0.531,Medio,Alto,Alto,Alto,506.727,Alto,4041
2,3,0,0,1,496.938,613.007,503.168,1,1,1,2,-1.5,Alto,Alto,Alto,Bajo,537.704,Alto,4042
5,4,0,0,1,498.077,499.565,470.828,1,1,1,1,0.307,Alto,Alto,Medio,Alto,489.49,Alto,4043
4,4,1,0,1,495.031,558.301,490.778,1,1,1,2,1.112,Alto,Alto,Alto,Alto,514.703,Alto,4044
3,4,0,0,1,512.124,488.606,514.032,0,1,0,2,-0.214,Alto,Medio,Alto,Alto,504.921,Alto,4045
3,4,0,0,1,493.07,532.74,458.776,0,1,1,1,-0.183,Alto,Alto,Medio,Medio,494.862,Alto,4046
4,5,1,0,1,526.707,623.535,542.864,0,1,1,2,0.363,Alto,Alto,Alto,Alto,564.368,Alto,4047
3,4,0,0,1,473.42,462.636,501.237,0,1,0,2,-1.356,Medio,Medio,Alto,Medio,479.098,Alto,4048
4,3,0,0,1,521.782,540.185,463.33,1,1,1,2,0.557,Alto,Alto,Medio,Alto,508.433,Alto,4049
4,3,1,0,1,494.537,612.062,531.56,0,1,1,3,0.658,Alto,Alto,Alto,Alto,546.053,Alto,4050
4,3,0,1,1,476.191,510.117,517.979,1,1,0,3,-0.579,Medio,Alto,Alto,Bajo,501.429,Alto,4051
4,4,1,1,1,492.651,561.68,528.116,1,1,1,2,-0.208,Medio,Alto,Alto,Bajo,527.482,Alto,4052
4,1,1,0,1,639.562,624.265,563.447,0,1,0,1,-1.199,Alto,Alto,Alto,Bajo,609.091,Alto,4053
3,3,0,0,0,513.368,527.944,508.315,0,1,0,0,-1.673,Alto,Alto,Alto,Bajo,516.542,Alto,4054
4,4,0,1,1,462.352,536.981,560.478,1,1,1,1,0.901,Medio,Alto,Alto,Alto,519.937,Alto,4055
5,5,0,0,1,478.361,534.045,532.381,0,1,0,3,0.76,Medio,Alto,Alto,Alto,514.929,Alto,4056
4,5,0,0,1,552.367,600.37,558.371,1,1,1,2,0.545,Alto,Alto,Alto,Alto,570.369,Alto,4057
4,3,0,0,1,454.953,513.868,509.203,0,1,0,1,-1.229,Medio,Alto,Alto,Bajo,492.675,Alto,4058
4,4,0,1,1,515.134,527.629,488.158,1,1,0,2,0.259,Alto,Alto,Alto,Alto,510.307,Alto,4059
3,3,0,0,1,492.701,577.862,500.33,0,0,0,1,-0.357,Medio,Alto,Alto,Bajo,523.631,Alto,4060
4,3,0,0,1,486.992,512.297,559.382,0,1,0,2,-0.474,Medio,Alto,Alto,Bajo,519.557,Alto,4061
4,4,1,1,1,472.315,532.938,492.192,1,1,1,3,0.934,Medio,Alto,Alto,Alto,499.149,Alto,4062
3,4,0,0,0,589.873,543.326,564.085,1,1,1,1,-0.832,Alto,Alto,Alto,Medio,565.761,Alto,4063
4,4,0,0,1,471.721,543.878,492.699,0,1,1,3,0.637,Medio,Alto,Alto,Alto,502.766,Alto,4064
3,3,0,0,1,475.511,504.398,536.237,0,1,1,1,-0.869,Medio,Alto,Alto,Medio,505.382,Alto,4065
4,4,0,0,1,518.861,489.185,529.091,0,1,1,3,0.837,Alto,Medio,Alto,Alto,512.379,Alto,4066
4,5,1,0,1,488.229,527.477,552.894,1,1,1,2,0.882,Medio,Alto,Alto,Alto,522.867,Alto,4067
2,2,0,0,1,550.388,602.232,538.746,0,1,1,1,-1.184,Alto,Alto,Alto,Bajo,563.789,Alto,4068
4,4,0,1,1,553.991,642.058,597.449,1,1,1,3,1.003,Alto,Alto,Alto,Alto,597.832,Alto,4069
3,4,1,1,1,541.297,549.984,550.616,0,1,1,2,0.639,Alto,Alto,Alto,Alto,547.298,Alto,4070
2,3,0,1,1,590.007,535.934,636.751,1,1,1,1,1.258,Alto,Alto,Alto,Alto,587.563,Alto,4071
4,4,0,0,1,424.541,538.258,510.598,0,1,1,2,0.463,Medio,Alto,Alto,Alto,491.132,Alto,4072
3,4,0,0,0,520.004,511.771,537.259,0,1,1,2,-0.797,Alto,Alto,Alto,Medio,523.011,Alto,4073
3,3,0,0,1,480.059,510.25,493.58,0,1,0,2,-0.186,Medio,Alto,Alto,Medio,494.629,Alto,4074
3,3,0,0,1,529.378,517.744,538.814,0,1,1,1,0.239,Alto,Alto,Alto,Alto,528.646,Alto,4075
4,2,0,0,1,524.247,560.153,501.161,0,0,0,1,-0.444,Alto,Alto,Alto,Bajo,528.52,Alto,4076
4,4,1,0,1,496.4,502.154,470.77,0,1,1,2,-0.729,Bajo,Alto,Medio,Bajo,489.774,Alto,4077
4,3,0,0,1,480.373,502.985,460.319,0,1,1,1,-0.215,Medio,Alto,Medio,Alto,481.226,Alto,4078
3,3,0,1,0,531.293,538.083,535.262,0,1,1,2,-0.116,Alto,Alto,Alto,Bajo,534.879,Alto,4079
4,4,0,1,1,480.718,465.103,490.473,0,1,0,2,0.162,Medio,Medio,Alto,Alto,478.765,Alto,4080
4,5,1,0,1,458.264,586.596,590.803,0,1,1,2,0.974,Medio,Alto,Alto,Alto,545.221,Alto,4081
5,5,0,0,1,514.568,563.747,517.609,0,1,1,3,0.604,Alto,Alto,Alto,Alto,531.975,Alto,4082
4,3,0,0,0,498.361,540.718,534.994,0,0,0,1,-1.298,Alto,Alto,Alto,Medio,524.691,Alto,4083
2,3,1,0,1,505.526,514.535,486.935,1,1,1,1,-1.145,Alto,Alto,Bajo,Medio,502.332,Alto,4084
4,4,0,0,1,475.64,512.258,503.788,0,1,0,2,-0.99,Medio,Alto,Alto,Medio,497.228,Alto,4085
5,5,1,1,1,588.043,610.789,561.309,0,1,1,3,0.901,Alto,Alto,Alto,Alto,586.714,Alto,4086
4,5,1,0,1,493.058,564.006,553.845,1,1,1,3,1.266,Bajo,Alto,Alto,Alto,536.97,Alto,4087
5,4,0,1,1,538.073,520.972,525.816,1,1,1,1,0.405,Alto,Alto,Alto,Alto,528.287,Alto,4088
3,3,1,0,1,485.519,571.465,504.251,0,0,0,1,-2.077,Medio,Alto,Alto,Alto,520.412,Alto,4089
4,3,0,0,1,420.87,555.945,486.889,0,1,0,1,-0.738,Medio,Alto,Bajo,Bajo,487.901,Alto,4090
4,4,1,0,1,499.55,500.629,467.188,0,1,1,1,-0.191,Alto,Alto,Medio,Alto,489.122,Alto,4091
4,4,0,0,1,463.739,493.567,499.884,0,1,0,3,-0.81,Medio,Medio,Alto,Bajo,485.73,Alto,4092
4,4,1,1,1,466.376,532.937,451.958,1,1,1,1,-0.214,Medio,Alto,Medio,Bajo,483.757,Alto,4093
4,4,0,1,1,544.185,533.169,524.85,0,1,1,5,-0.668,Alto,Alto,Alto,Bajo,534.068,Alto,4094
4,4,1,0,1,458.083,523.219,468.763,1,1,1,4,1.202,Medio,Alto,Medio,Alto,483.355,Alto,4095
4,3,0,1,1,535.408,600.979,600.195,0,1,1,2,0.646,Alto,Alto,Alto,Alto,578.86,Alto,4096
3,3,0,0,1,583.768,535.975,534.156,1,1,0,1,-1.751,Alto,Alto,Alto,Bajo,551.3,Alto,4097
3,4,0,0,1,539.946,563.787,572.739,1,1,1,2,0.003,Alto,Alto,Alto,Alto,558.824,Alto,4098
4,4,1,1,1,441.472,520.138,480.608,0,1,0,1,0.347,Medio,Alto,Medio,Alto,480.739,Alto,4099
5,4,0,0,1,489.311,512.606,545.89,1,1,1,2,0.599,Medio,Alto,Alto,Alto,515.935,Alto,4100
2,4,0,0,1,478.225,464.463,497.436,1,1,1,1,-0.715,Medio,Medio,Alto,Medio,480.041,Alto,4101
4,4,0,0,1,522.712,569.408,591.673,0,1,0,0,-0.896,Alto,Alto,Alto,Medio,561.265,Alto,4102
3,4,0,0,1,531.566,526.27,471.056,0,1,1,0,-1.13,Alto,Alto,Medio,Medio,509.63,Alto,4103
4,4,0,0,1,476.066,530.21,457.308,0,1,1,1,-0.633,Medio,Alto,Medio,Bajo,487.861,Alto,4104
4,3,0,0,1,468.671,493.066,476.734,0,1,1,1,0.201,Medio,Medio,Medio,Alto,479.49,Alto,4105
3,4,0,1,1,526.822,502.319,525.026,0,1,1,1,-0.487,Alto,Alto,Alto,Medio,518.056,Alto,4106
4,2,0,0,1,516.037,523.839,486.566,1,1,0,3,0.124,Alto,Alto,Bajo,Alto,508.814,Alto,4107
4,4,0,0,1,475.327,518.672,493.33,1,1,0,2,-0.239,Medio,Alto,Alto,Alto,495.776,Alto,4108
4,4,1,0,1,451.395,592.725,436.461,1,1,1,1,-0.197,Medio,Alto,Medio,Medio,493.527,Alto,4109
3,3,0,0,1,491.501,482.756,480.658,0,1,1,1,-0.981,Alto,Medio,Medio,Medio,484.971,Alto,4110
3,3,0,0,1,484.254,476.748,563.241,0,1,1,1,0.001,Medio,Medio,Alto,Alto,508.081,Alto,4111
5,5,0,0,1,509.004,588.931,544.821,0,1,1,1,0.537,Alto,Alto,Alto,Alto,547.585,Alto,4112
5,4,0,0,1,477.742,531.56,529.248,1,1,1,3,1.01,Medio,Alto,Alto,Alto,512.85,Alto,4113
3,2,0,0,0,460.984,539.19,505.003,0,1,1,2,-1.137,Medio,Alto,Alto,Medio,501.725,Alto,4114
3,4,0,0,1,450.873,563.406,455.478,1,1,1,3,-0.525,Medio,Alto,Medio,Medio,489.919,Alto,4115
3,3,0,0,1,495.674,465.614,501.78,0,1,0,1,-1.535,Alto,Medio,Alto,Bajo,487.689,Alto,4116
4,4,0,1,1,473.058,508.077,477.589,1,1,1,3,1.235,Medio,Alto,Medio,Alto,486.241,Alto,4117
3,4,0,0,1,525.956,493.824,514.404,1,1,1,1,-1.142,Alto,Bajo,Alto,Bajo,511.395,Alto,4118
3,4,1,0,1,492.207,482.513,509.579,1,1,1,1,-1.42,Alto,Medio,Alto,Medio,494.766,Alto,4119
5,3,0,1,1,431.204,526.471,504.445,1,1,0,3,0.881,Medio,Alto,Alto,Alto,487.373,Alto,4120
4,4,0,0,1,490.432,543.735,526.644,0,1,0,2,0.613,Medio,Alto,Alto,Alto,520.27,Alto,4121
4,4,0,0,1,488.948,510.367,525.85,1,1,1,1,0.411,Medio,Alto,Alto,Alto,508.388,Alto,4122
4,4,0,0,1,506.338,619.013,489.094,1,1,1,0,0.3,Alto,Alto,Alto,Alto,538.149,Alto,4123
4,4,0,1,1,460.648,506.477,520.795,1,1,0,1,0.294,Medio,Alto,Alto,Alto,495.973,Alto,4124
3,2,0,0,1,502.541,480.519,504.84,0,1,0,2,-1.734,Alto,Medio,Alto,Bajo,495.967,Alto,4125
3,4,0,0,1,494.264,517.872,503.578,0,1,1,1,-0.142,Bajo,Alto,Alto,Bajo,505.238,Alto,4126
4,4,0,0,1,549.061,588.651,562.088,0,1,0,2,-0.516,Alto,Alto,Alto,Bajo,566.6,Alto,4127
5,5,0,1,1,604.739,641.592,564.626,1,1,1,2,0.959,Alto,Alto,Alto,Alto,603.652,Alto,4128
4,4,0,0,1,458.597,487.891,505.259,0,1,0,3,-0.25,Medio,Medio,Alto,Alto,483.915,Alto,4129
4,4,0,0,1,590.385,535.651,552.493,1,1,1,3,0.518,Alto,Alto,Alto,Alto,559.51,Alto,4130
3,4,1,0,1,494.733,494.274,460.716,1,1,1,1,-0.444,Bajo,Bajo,Medio,Bajo,483.241,Alto,4131
4,4,0,1,1,536.929,536.724,521.037,0,1,1,4,0.183,Alto,Alto,Alto,Alto,531.563,Alto,4132
4,4,0,0,1,458.645,550.673,516.215,0,1,1,3,0.69,Medio,Alto,Alto,Alto,508.511,Alto,4133
4,4,0,0,1,518.674,545.592,530.15,0,1,0,1,0.122,Alto,Alto,Alto,Alto,531.472,Alto,4134
5,5,0,1,1,507.609,581.551,526.887,1,1,1,2,0.494,Alto,Alto,Alto,Alto,538.682,Alto,4135
3,4,0,0,1,515.806,459.172,479.997,0,1,1,2,-0.648,Alto,Medio,Medio,Bajo,484.992,Alto,4136
4,5,0,0,1,510.117,535.305,500.264,0,1,0,2,1.071,Alto,Alto,Alto,Alto,515.228,Alto,4137
5,0,0,0,1,571.533,518.46,584.125,0,1,0,1,0.084,Alto,Alto,Alto,Alto,558.039,Alto,4138
2,3,1,0,1,508.029,517.278,486.781,0,1,0,1,-1.185,Alto,Alto,Medio,Medio,504.029,Alto,4139
4,4,0,0,1,487.576,574.068,468.001,1,1,0,2,0.383,Medio,Alto,Medio,Alto,509.882,Alto,4140
4,5,0,0,1,543.148,604.937,552.551,0,1,1,3,0.971,Alto,Alto,Alto,Alto,566.879,Alto,4141
4,3,0,0,1,529.33,559.716,503.53,0,0,0,2,0.306,Alto,Alto,Alto,Alto,530.859,Alto,4142
3,4,0,0,1,438.367,544.176,458.944,0,1,1,1,-1.2,Medio,Alto,Medio,Bajo,480.496,Alto,4143
3,3,0,0,1,524.836,592.141,552.798,0,1,1,2,-0.307,Alto,Alto,Alto,Alto,556.592,Alto,4144
4,4,0,0,1,517.853,603.043,569.617,1,1,1,1,1.456,Alto,Alto,Alto,Alto,563.504,Alto,4145
3,4,0,0,1,455.981,526.322,469.616,1,1,1,5,1.29,Medio,Alto,Medio,Alto,483.974,Alto,4146
4,4,0,0,1,488.602,530.125,529.54,0,1,0,2,0.528,Medio,Alto,Alto,Bajo,516.089,Alto,4147
4,4,0,1,1,449.807,520.297,511.616,1,1,1,3,0.92,Medio,Alto,Alto,Alto,493.907,Alto,4148
5,4,0,1,1,535.859,578.869,544.287,1,1,1,3,0.758,Alto,Alto,Alto,Alto,553.005,Alto,4149
3,3,0,0,1,450.151,521.142,473.82,0,1,0,2,-2.058,Medio,Alto,Medio,Medio,481.705,Alto,4150
4,4,0,0,1,498.916,548.476,473.206,1,1,1,1,-0.512,Alto,Alto,Medio,Bajo,506.866,Alto,4151
5,4,0,0,1,566.58,612.947,654.471,0,1,0,2,-1.434,Alto,Alto,Alto,Bajo,611.333,Alto,4152
3,3,0,1,1,532.963,571.594,543.394,0,1,0,4,-0.493,Alto,Alto,Alto,Bajo,549.317,Alto,4153
4,4,0,0,1,533.155,645.714,550.403,0,1,1,2,0.607,Alto,Alto,Alto,Alto,576.424,Alto,4154
4,3,0,0,1,522.585,568.521,516.609,0,1,1,2,0.476,Alto,Alto,Alto,Alto,535.905,Alto,4155
4,4,1,1,1,425.353,517.315,503.801,1,1,1,1,0.467,Medio,Alto,Alto,Alto,482.156,Alto,4156
4,3,0,0,1,517.68,515.237,523.936,1,1,1,1,0.675,Alto,Alto,Alto,Alto,518.951,Alto,4157
4,4,0,0,0,530.798,587.552,568.824,1,1,1,2,0.026,Alto,Alto,Alto,Alto,562.391,Alto,4158
3,4,1,0,1,483.008,591.668,498.526,0,1,0,2,0.374,Medio,Alto,Alto,Alto,524.401,Alto,4159
3,4,0,0,1,480.5,525.229,481.094,1,1,1,3,0.555,Medio,Alto,Medio,Alto,495.608,Alto,4160
3,3,0,0,1,518.895,510.154,553.832,0,0,0,2,-0.613,Alto,Alto,Alto,Medio,527.627,Alto,4161
3,3,0,0,1,476.919,505.998,518.063,0,1,0,2,-0.551,Medio,Alto,Alto,Alto,500.327,Alto,4162
4,3,0,0,0,518.786,483.526,512.529,0,1,1,1,-1.216,Alto,Medio,Alto,Medio,504.947,Alto,4163
4,3,0,0,1,547.968,601.581,613.536,0,1,1,2,0.546,Alto,Alto,Alto,Alto,587.695,Alto,4164
3,4,0,0,1,495.465,560.113,494.495,0,1,0,1,0.338,Alto,Alto,Alto,Alto,516.69,Alto,4165
4,4,0,0,1,473.954,481.444,484.592,0,1,1,1,-0.329,Medio,Medio,Medio,Medio,479.997,Alto,4166
4,4,0,0,1,493.957,485.554,502.026,0,1,0,2,0.98,Medio,Medio,Alto,Alto,493.846,Alto,4167
4,5,0,0,1,493.416,476.451,510.192,0,1,0,2,0.421,Bajo,Medio,Alto,Alto,493.353,Alto,4168
3,5,0,0,1,474.962,519.222,494.619,0,1,1,0,0.061,Medio,Alto,Alto,Alto,496.268,Alto,4169
4,4,1,0,1,524.951,623.484,540.731,0,1,1,2,0.03,Alto,Alto,Alto,Alto,563.055,Alto,4170
4,5,0,0,1,509.384,591.163,523.232,1,1,1,2,0.719,Alto,Alto,Alto,Alto,541.26,Alto,4171
4,4,0,0,1,542.516,546.622,571.516,0,1,0,3,-0.744,Alto,Alto,Alto,Bajo,553.551,Alto,4172
3,4,0,0,1,468.802,468.514,502.874,0,1,0,2,-0.72,Medio,Medio,Alto,Medio,480.063,Alto,4173
3,4,0,0,1,511.261,478.383,554.908,1,1,1,1,-0.582,Alto,Medio,Alto,Bajo,514.851,Alto,4174
3,4,0,0,0,500.184,483.633,495.204,0,1,1,3,-0.446,Alto,Medio,Alto,Alto,493.007,Alto,4175
4,3,0,1,1,495.338,576.264,498.855,1,1,1,2,0.074,Bajo,Alto,Alto,Bajo,523.485,Alto,4176
3,3,1,0,1,515.548,516.896,449.643,0,1,1,1,-0.8,Alto,Alto,Medio,Medio,494.029,Alto,4177
3,3,0,0,1,528.38,534.912,540.793,1,1,1,3,-1.031,Alto,Alto,Alto,Bajo,534.695,Alto,4178
4,3,0,0,1,456.438,529.526,471.106,1,1,1,4,0.796,Medio,Alto,Medio,Alto,485.69,Alto,4179
4,4,0,0,1,433.603,536.876,474.201,0,1,1,0,0.201,Medio,Alto,Medio,Alto,481.56,Alto,4180
4,5,1,0,1,539.381,627.433,556.231,0,1,1,5,0.88,Alto,Alto,Alto,Alto,574.349,Alto,4181
5,4,1,0,1,479.265,567.646,540.676,0,1,1,2,0.062,Medio,Alto,Alto,Alto,529.196,Alto,4182
3,3,0,0,1,480.862,471.447,489.885,0,1,1,0,-1.71,Medio,Medio,Alto,Medio,480.732,Alto,4183
3,4,0,0,1,494.708,557.278,456.882,0,1,1,3,0.399,Bajo,Alto,Medio,Alto,502.956,Alto,4184
3,2,0,0,1,552.281,511.206,582.206,0,1,1,2,-1.133,Alto,Alto,Alto,Medio,548.564,Alto,4185
4,4,1,0,0,416.995,546.957,479.642,0,1,0,1,-0.534,Medio,Alto,Medio,Alto,481.198,Alto,4186
5,5,1,1,1,529.466,524.013,542.991,1,1,0,3,-0.046,Alto,Alto,Alto,Alto,532.156,Alto,4187
4,3,0,0,1,511.058,486.445,512.555,0,1,0,1,0.252,Alto,Medio,Alto,Alto,503.352,Alto,4188
4,3,1,0,1,492.962,550.029,520.512,0,1,1,1,-0.705,Bajo,Alto,Alto,Medio,521.168,Alto,4189
3,1,0,0,1,466.445,541.314,492.343,0,1,1,1,-1.114,Medio,Alto,Alto,Bajo,500.034,Alto,4190
4,4,0,1,1,516.032,565.011,571.169,1,1,1,3,0.865,Alto,Alto,Alto,Alto,550.738,Alto,4191
5,5,0,1,1,435.429,533.728,515.422,1,1,1,2,1.192,Medio,Alto,Alto,Alto,494.86,Alto,4192
4,0,0,1,1,538.18,563.651,536.005,1,1,1,4,0.651,Alto,Alto,Alto,Alto,545.945,Alto,4193
3,3,0,0,1,470.453,463.881,531.204,0,1,1,1,-0.494,Medio,Medio,Alto,Alto,488.512,Alto,4194
4,2,1,0,1,434.437,562.955,492.526,0,1,0,1,-0.649,Medio,Alto,Alto,Medio,496.639,Alto,4195
4,3,1,0,0,494.092,544.412,534.982,0,0,0,0,-1.428,Bajo,Alto,Alto,Medio,524.495,Alto,4196
4,4,1,0,1,494.843,485.443,505.073,1,1,1,1,-1.161,Alto,Medio,Alto,Bajo,495.12,Alto,4197
4,5,0,0,1,526.969,503.463,597.765,1,1,0,2,0.66,Alto,Alto,Alto,Alto,542.733,Alto,4198
4,3,1,0,1,509.408,556.276,565.474,0,1,1,1,-1.3,Alto,Alto,Alto,Bajo,543.72,Alto,4199
4,4,0,0,1,456.958,550.698,529.004,0,1,0,3,0.725,Medio,Alto,Alto,Alto,512.22,Alto,4200
4,4,0,0,1,451.002,545.955,442.118,0,1,1,2,0.05,Medio,Alto,Medio,Alto,479.692,Alto,4201
2,3,0,0,1,508.737,464.802,503.485,0,1,0,1,-1.576,Alto,Medio,Alto,Medio,492.341,Alto,4202
