educacion_madre,educacion_padre,genero,computadora,internet,matematicas,comprension_lectora,ciencias,cuarto_propio,television,auto,libros,indice_socioeconomico,matematicasCategoria,comprension_lectoraCategoria,cienciasCategoria,indice_socioeconomicoCategoria,rendimiento_general,rendimiento_general_categoria,id_alumno
5,5,0,1,1,534.077,599.57,550.344,0,1,1,4,1.1001,Alto,Alto,Alto,Alto,561.3303333333333,Alto,2185
4,3,0,0,1,456.522,535.444,473.45,1,1,1,1,-0.2421,Medio,Alto,Medio,Medio,488.472,Alto,2186
5,4,0,1,1,499.245,537.836,485.492,1,1,1,2,-0.332,Alto,Alto,Medio,Medio,507.52433333333335,Alto,2187
3,4,1,1,1,510.149,469.652,503.254,1,1,1,1,-0.3,Alto,Medio,Alto,Medio,494.3516666666666,Alto,2188
5,5,1,1,1,503.525,583.724,498.002,1,1,1,4,0.5106,Alto,Alto,Alto,Alto,528.417,Alto,2189
4,4,1,0,1,503.771,556.11,509.932,0,1,1,1,0.4103,Alto,Alto,Alto,Alto,523.2710000000001,Alto,2190
4,5,1,0,1,489.585,526.801,552.777,1,1,1,3,1.0361,Medio,Alto,Alto,Alto,523.0543333333334,Alto,2191
3,5,0,1,1,508.286,478.747,551.591,1,1,1,1,-0.985,Alto,Medio,Alto,Medio,512.8746666666667,Alto,2192
5,5,0,1,1,460.021,506.745,521.08,1,1,1,2,0.8153,Medio,Alto,Alto,Alto,495.94866666666667,Alto,2193
4,4,0,0,1,540.47,562.822,569.953,1,1,1,3,0.2531,Alto,Alto,Alto,Alto,557.7483333333333,Alto,2194
4,3,1,0,1,457.65,531.474,467.581,0,1,1,0,-1.4627,Medio,Alto,Medio,Medio,485.5683333333333,Alto,2195
5,5,0,1,1,580.822,552.898,581.808,1,1,1,3,0.7351,Alto,Alto,Alto,Alto,571.8426666666667,Alto,2196
5,2,0,0,1,501.547,526.655,496.861,0,1,0,3,-1.0701,Alto,Alto,Alto,Medio,508.3543333333334,Alto,2197
5,5,0,1,1,586.776,550.608,666.64,1,1,1,3,0.9007,Alto,Alto,Alto,Alto,601.3413333333333,Alto,2198
4,4,1,0,1,497.395,528.982,532.539,0,1,1,2,-0.7852,Alto,Alto,Alto,Medio,519.6386666666666,Alto,2199
4,3,1,0,1,509.362,556.213,565.44,0,1,1,1,-1.3146,Alto,Alto,Alto,Medio,543.6716666666667,Alto,2200
4,3,1,0,1,497.741,549.441,523.843,0,1,1,1,-1.0188,Alto,Alto,Alto,Medio,523.6750000000001,Alto,2201
4,5,1,1,1,491.182,563.009,555.101,1,1,1,3,1.3175,Medio,Alto,Alto,Alto,536.4306666666666,Alto,2202
4,4,1,1,1,472.45,532.948,491.665,1,1,1,3,0.9382,Medio,Alto,Alto,Alto,499.021,Alto,2203
5,5,1,0,1,502.112,568.816,547.783,1,1,1,3,1.017,Alto,Alto,Alto,Alto,539.5703333333335,Alto,2204
5,4,0,0,1,479.36,503.248,459.043,0,1,1,2,0.2681,Medio,Alto,Medio,Alto,480.5503333333333,Alto,2205
4,4,1,1,1,542.366,559.583,548.343,1,0,1,3,-0.2702,Alto,Alto,Alto,Medio,550.0973333333333,Alto,2206
5,3,1,1,1,477.07,519.463,497.921,1,0,1,2,0.3815,Medio,Alto,Alto,Alto,498.1513333333333,Alto,2207
1,1,0,0,1,492.409,503.29,504.105,0,1,1,1,-2.3279,Medio,Alto,Alto,Bajo,499.9346666666667,Alto,2208
4,5,1,1,1,482.24,573.991,505.395,0,1,1,2,0.6552,Medio,Alto,Alto,Alto,520.542,Alto,2209
4,5,0,0,1,590.035,532.43,541.574,1,1,1,1,-0.1624,Alto,Alto,Alto,Medio,554.6796666666665,Alto,2210
3,3,0,0,1,460.48,513.634,478.695,0,1,1,1,-2.1327,Medio,Alto,Medio,Medio,484.2696666666666,Alto,2211
4,4,1,1,1,434.136,506.099,496.073,1,1,1,2,0.6674,Medio,Alto,Alto,Alto,478.76933333333335,Alto,2212
5,4,0,0,1,527.218,566.456,442.377,0,1,1,3,1.2818,Alto,Alto,Medio,Alto,512.0169999999999,Alto,2213
4,3,0,1,1,475.957,517.383,490.087,1,1,0,1,-1.2599,Medio,Alto,Alto,Medio,494.4756666666667,Alto,2214
5,5,1,0,1,542.885,586.279,574.124,1,1,1,3,0.5638,Alto,Alto,Alto,Alto,567.7626666666666,Alto,2215
4,5,0,1,1,570.691,626.746,581.74,1,1,1,1,-0.1137,Alto,Alto,Alto,Medio,593.059,Alto,2216
3,3,1,0,1,487.955,521.345,458.451,0,1,0,1,-2.0847,Medio,Alto,Medio,Medio,489.2503333333333,Alto,2217
4,5,1,0,1,535.42,536.804,503.748,1,1,1,3,1.0352,Alto,Alto,Alto,Alto,525.324,Alto,2218
5,4,0,1,1,481.727,466.079,507.251,0,1,1,2,1.0193,Medio,Medio,Alto,Alto,485.019,Alto,2219
5,5,0,0,1,479.06,532.249,531.543,1,1,1,4,1.0813,Medio,Alto,Alto,Alto,514.284,Alto,2220
2,4,1,0,1,476.571,527.296,482.767,1,1,1,1,-0.1531,Medio,Alto,Medio,Medio,495.5446666666666,Alto,2221
2,3,1,0,1,494.627,523.974,512.622,0,1,0,0,-2.2851,Medio,Alto,Alto,Bajo,510.4076666666666,Alto,2222
3,4,0,0,1,438.274,544.223,458.847,1,1,1,1,-1.2331,Medio,Alto,Medio,Medio,480.448,Alto,2223
5,4,0,1,1,535.855,583.952,541.307,1,1,1,2,0.8549,Alto,Alto,Alto,Alto,553.7046666666666,Alto,2224
3,4,0,0,1,538.033,567.313,582.921,1,1,1,2,-0.9113,Alto,Alto,Alto,Medio,562.7556666666667,Alto,2225
4,4,0,0,1,484.585,567.061,520.398,0,1,1,4,-0.0022,Medio,Alto,Alto,Alto,524.0146666666666,Alto,2226
4,4,0,0,1,513.664,529.291,505.689,1,1,1,1,-1.0444,Alto,Alto,Alto,Medio,516.2146666666666,Alto,2227
4,3,1,0,1,486.537,511.675,559.802,1,1,0,2,-0.5045,Medio,Alto,Alto,Medio,519.3380000000001,Alto,2228
5,5,1,1,1,464.073,619.2,499.029,1,1,0,2,0.846,Medio,Alto,Alto,Alto,527.4340000000001,Alto,2229
3,2,1,1,1,480.766,540.882,490.034,1,1,1,1,-0.9918,Medio,Alto,Alto,Medio,503.894,Alto,2230
4,3,0,1,1,455.135,481.409,508.475,1,1,0,3,-1.1511,Medio,Medio,Alto,Medio,481.673,Alto,2231
5,5,1,1,1,490.38,535.505,500.445,0,1,1,1,0.8921,Medio,Alto,Alto,Alto,508.7766666666666,Alto,2232
5,4,1,1,1,452.958,528.952,497.513,1,1,1,3,0.877,Medio,Alto,Alto,Alto,493.141,Alto,2233
5,1,0,1,1,483.677,517.438,550.606,1,1,1,2,0.317,Medio,Alto,Alto,Alto,517.2403333333333,Alto,2234
5,5,0,0,1,481.201,476.689,478.384,1,1,1,2,1.1123,Medio,Medio,Medio,Alto,478.758,Alto,2235
4,4,0,0,1,469.807,515.315,526.378,0,1,1,4,0.118,Medio,Alto,Alto,Alto,503.8333333333333,Alto,2236
4,5,1,1,1,512.514,541.906,593.54,0,1,1,1,0.7527,Alto,Alto,Alto,Alto,549.32,Alto,2237
4,4,1,0,1,528.71,558.273,551.316,1,0,1,3,0.4986,Alto,Alto,Alto,Alto,546.0996666666667,Alto,2238
4,4,1,0,1,522.289,593.888,524.219,1,1,1,2,-0.163,Alto,Alto,Alto,Medio,546.7986666666667,Alto,2239
4,4,1,1,1,550.62,621.507,592.228,0,1,1,3,1.2405,Alto,Alto,Alto,Alto,588.1183333333333,Alto,2240
3,5,1,0,1,545.693,604.553,563.032,0,1,1,1,0.3683,Alto,Alto,Alto,Alto,571.0926666666668,Alto,2241
4,4,0,1,1,536.606,574.391,539.268,1,1,1,4,-0.7947,Alto,Alto,Alto,Medio,550.0883333333333,Alto,2242
4,3,0,0,1,472.253,512.103,532.803,0,1,1,1,-0.7879,Medio,Alto,Alto,Medio,505.7196666666667,Alto,2243
3,4,0,0,1,518.524,507.704,527.659,0,1,1,3,0.2638,Alto,Alto,Alto,Alto,517.9623333333334,Alto,2244
4,4,0,1,1,505.836,618.358,491.323,1,1,1,0,0.2931,Alto,Alto,Alto,Alto,538.5056666666666,Alto,2245
3,4,0,0,1,460.636,526.927,513.773,0,1,1,2,0.2782,Medio,Alto,Alto,Alto,500.4453333333334,Alto,2246
4,5,1,0,1,452.716,578.47,501.885,1,1,1,2,0.5825,Medio,Alto,Alto,Alto,511.0236666666667,Alto,2247
4,4,0,1,1,504.81,511.854,524.656,1,1,1,1,0.5027,Alto,Alto,Alto,Alto,513.7733333333333,Alto,2248
3,4,0,1,1,526.397,468.519,452.879,1,1,1,1,-1.5358,Alto,Medio,Medio,Medio,482.59833333333336,Alto,2249
5,4,0,0,1,464.084,510.066,522.214,0,1,1,1,-1.424,Medio,Alto,Alto,Medio,498.788,Alto,2250
3,4,0,1,1,515.404,502.356,494.301,1,1,1,4,1.2404,Alto,Alto,Alto,Alto,504.0203333333333,Alto,2251
5,5,1,0,1,463.074,599.297,550.807,1,1,1,4,1.0365,Medio,Alto,Alto,Alto,537.726,Alto,2252
5,5,1,0,1,544.926,536.222,518.248,1,1,1,4,0.8138,Alto,Alto,Alto,Alto,533.1320000000001,Alto,2253
4,5,0,1,1,549.034,442.468,516.305,0,1,1,1,-0.2769,Alto,Medio,Alto,Medio,502.60233333333326,Alto,2254
4,4,0,0,1,498.823,461.901,511.852,1,1,1,3,0.9017,Alto,Medio,Alto,Alto,490.8586666666667,Alto,2255
4,4,0,0,1,509.404,547.72,485.331,0,1,1,1,0.2629,Alto,Alto,Medio,Alto,514.1516666666666,Alto,2256
5,5,0,0,1,473.019,468.445,537.814,1,1,1,2,0.7333,Medio,Medio,Alto,Alto,493.0926666666666,Alto,2257
4,5,1,0,1,487.712,533.726,555.146,0,1,1,2,-0.3631,Medio,Alto,Alto,Medio,525.5279999999999,Alto,2258
5,3,1,0,1,434.206,564.153,492.156,1,1,0,1,-0.4573,Medio,Alto,Alto,Medio,496.83833333333337,Alto,2259
2,3,1,0,1,502.341,487.613,499.678,1,1,1,3,-1.1265,Alto,Medio,Alto,Medio,496.544,Alto,2260
4,4,0,1,1,462.639,535.639,521.721,0,1,1,2,-0.2625,Medio,Alto,Alto,Medio,506.6663333333333,Alto,2261
4,4,0,1,1,456.4,507.591,476.122,1,1,1,2,0.7778,Medio,Alto,Medio,Alto,480.03766666666667,Alto,2262
4,4,0,1,1,479.44,518.64,508.25,1,1,0,2,-1.4951,Medio,Alto,Alto,Medio,502.11,Alto,2263
4,3,0,0,1,476.597,467.532,503.283,1,1,1,0,-1.2732,Medio,Medio,Alto,Medio,482.4706666666666,Alto,2264
3,5,0,0,1,496.982,562.745,516.278,0,1,1,3,-0.3181,Alto,Alto,Alto,Medio,525.335,Alto,2265
4,3,0,0,1,463.271,541.313,496.855,0,1,1,1,-1.427,Medio,Alto,Alto,Medio,500.4796666666667,Alto,2266
5,5,1,1,1,532.519,624.568,532.913,1,1,1,3,0.9094,Alto,Alto,Alto,Alto,563.3333333333334,Alto,2267
4,4,0,1,1,489.562,506.753,469.239,0,1,1,0,-0.4964,Medio,Alto,Medio,Medio,488.518,Alto,2268
4,3,0,0,1,472.253,512.103,532.803,0,1,1,1,-0.7879,Medio,Alto,Alto,Medio,505.7196666666667,Alto,2269
4,4,1,0,1,545.649,474.816,512.305,0,1,1,2,-0.7265,Alto,Medio,Alto,Medio,510.92333333333335,Alto,2270
4,4,0,1,1,479.44,518.64,508.25,1,1,0,2,-1.4951,Medio,Alto,Alto,Medio,502.11,Alto,2271
4,4,1,0,1,506.41,536.36,499.912,0,1,0,2,-0.0261,Alto,Alto,Alto,Alto,514.2273333333334,Alto,2272
5,5,0,1,1,492.546,549.197,477.485,1,1,1,3,1.0984,Medio,Alto,Medio,Alto,506.4093333333333,Alto,2273
4,4,1,0,1,439.861,517.357,505.493,1,1,0,1,-1.3756,Medio,Alto,Alto,Medio,487.5703333333333,Alto,2274
3,2,1,0,1,524.263,529.561,564.045,0,1,0,1,-1.9136,Alto,Alto,Alto,Medio,539.2896666666667,Alto,2275
5,5,1,0,1,474.865,555.931,496.161,1,1,1,2,1.1545,Medio,Alto,Alto,Alto,508.9856666666667,Alto,2276
5,5,0,1,1,432.616,518.658,546.886,1,1,0,3,0.812,Medio,Alto,Alto,Alto,499.3866666666666,Alto,2277
5,4,0,0,1,587.368,605.116,563.749,1,1,1,3,-0.3457,Alto,Alto,Alto,Medio,585.411,Alto,2278
5,4,0,1,1,503.502,514.614,511.344,1,1,1,3,1.0828,Alto,Alto,Alto,Alto,509.82,Alto,2279
2,2,1,0,1,468.02,455.886,520.717,1,1,1,1,-2.3948,Medio,Medio,Alto,Bajo,481.541,Alto,2280
5,5,1,1,1,424.682,554.433,462.7,1,1,1,1,0.2475,Medio,Alto,Medio,Alto,480.605,Alto,2281
5,5,1,0,1,502.112,568.816,547.783,1,1,1,3,1.017,Alto,Alto,Alto,Alto,539.5703333333335,Alto,2282
3,4,1,0,1,436.416,581.356,478.207,1,1,0,3,-1.0216,Medio,Alto,Medio,Medio,498.6596666666666,Alto,2283
4,4,1,0,1,459.245,548.982,502.492,0,1,1,2,-1.7425,Medio,Alto,Alto,Medio,503.573,Alto,2284
5,5,0,0,1,473.019,468.445,537.814,1,1,1,2,0.7333,Medio,Medio,Alto,Alto,493.0926666666666,Alto,2285
4,4,0,0,1,489.147,510.025,525.843,1,1,1,1,0.37,Medio,Alto,Alto,Alto,508.3383333333333,Alto,2286
4,4,1,1,1,469.336,618.824,570.332,0,1,1,4,1.09,Medio,Alto,Alto,Alto,552.8306666666666,Alto,2287
4,3,1,0,1,450.517,498.261,498.798,0,1,1,1,-1.3454,Medio,Alto,Alto,Medio,482.5253333333333,Alto,2288
4,3,1,0,1,517.527,624.927,534.886,0,1,1,3,-1.0488,Alto,Alto,Alto,Medio,559.1133333333333,Alto,2289
3,5,0,1,1,483.734,616.43,473.098,0,1,1,2,-0.3841,Medio,Alto,Medio,Medio,524.4206666666666,Alto,2290
4,4,1,0,1,479.99,491.519,479.533,1,1,1,2,-0.6037,Medio,Medio,Medio,Medio,483.6806666666666,Alto,2291
5,4,1,0,1,506.078,560.255,562.083,1,1,1,3,-0.4821,Alto,Alto,Alto,Medio,542.8053333333334,Alto,2292
4,4,1,0,1,503.56,516.591,450.542,1,1,1,1,-0.9047,Alto,Alto,Medio,Medio,490.231,Alto,2293
3,5,1,1,1,483.065,661.568,528.455,1,1,1,4,0.6005,Medio,Alto,Alto,Alto,557.696,Alto,2294
4,2,0,1,1,510.536,538.113,555.48,0,1,0,1,-1.2267,Alto,Alto,Alto,Medio,534.7096666666667,Alto,2295
3,4,0,1,1,508.492,506.649,534.638,0,1,1,0,0.4004,Alto,Alto,Alto,Alto,516.593,Alto,2296
3,2,1,0,1,504.084,489.106,522.588,0,1,1,1,-1.7248,Alto,Medio,Alto,Medio,505.25933333333336,Alto,2297
3,5,0,0,1,562.771,538.162,550.517,0,1,1,0,0.0278,Alto,Alto,Alto,Alto,550.4833333333333,Alto,2298
3,4,1,0,1,477.211,500.378,538.029,0,1,1,2,-0.9124,Medio,Alto,Alto,Medio,505.206,Alto,2299
4,3,0,0,1,519.717,477.35,564.337,1,1,1,3,0.5621,Alto,Medio,Alto,Alto,520.468,Alto,2300
5,4,0,1,1,538.607,509.136,438.127,1,1,1,1,-0.0707,Alto,Alto,Medio,Alto,495.29,Alto,2301
4,4,1,0,1,425.969,512.559,496.705,1,1,0,3,-1.1696,Medio,Alto,Alto,Medio,478.411,Alto,2302
5,4,1,1,1,486.991,495.347,478.799,1,1,1,2,0.9333,Medio,Medio,Medio,Alto,487.04566666666665,Alto,2303
5,5,0,0,1,479.06,532.249,531.543,1,1,1,4,1.0813,Medio,Alto,Alto,Alto,514.284,Alto,2304
4,3,1,0,1,518.332,580.599,521.777,1,1,1,3,1.006,Alto,Alto,Alto,Alto,540.236,Alto,2305
3,3,1,0,1,453.491,534.041,579.138,0,1,0,1,-1.9145,Medio,Alto,Alto,Medio,522.2233333333334,Alto,2306
3,4,0,1,1,453.129,557.432,494.601,1,1,1,3,0.2002,Medio,Alto,Alto,Alto,501.72066666666666,Alto,2307
3,5,1,0,1,493.686,502.742,484.05,0,1,1,1,-1.5659,Medio,Alto,Medio,Medio,493.4926666666667,Alto,2308
3,3,1,0,1,488.016,555.981,493.14,0,1,1,0,-2.0015,Medio,Alto,Alto,Medio,512.379,Alto,2309
4,4,1,0,1,506.41,536.36,499.912,0,1,0,2,-0.0261,Alto,Alto,Alto,Alto,514.2273333333334,Alto,2310
5,5,0,1,1,512.856,496.593,543.272,0,1,1,3,0.9798,Alto,Medio,Alto,Alto,517.5736666666667,Alto,2311
5,0,1,1,1,530.669,618.323,612.794,0,1,1,3,-0.3277,Alto,Alto,Alto,Medio,587.2620000000001,Alto,2312
5,5,0,1,1,513.212,535.798,607.105,1,1,1,3,1.4009,Alto,Alto,Alto,Alto,552.0383333333333,Alto,2313
5,4,0,0,1,478.704,544.837,490.77,0,1,1,1,-0.3929,Medio,Alto,Alto,Medio,504.7703333333333,Alto,2314
5,5,1,1,1,480.091,496.625,479.81,1,1,1,2,0.7988,Medio,Medio,Medio,Alto,485.5086666666666,Alto,2315
4,4,0,0,1,497.461,445.721,497.698,1,1,1,1,-1.3559,Alto,Medio,Alto,Medio,480.29333333333335,Alto,2316
3,5,1,1,1,479.363,510.042,448.833,0,1,1,1,0.1739,Medio,Alto,Medio,Alto,479.41266666666667,Alto,2317
5,4,1,0,1,468.793,464.114,510.59,0,0,0,1,-1.0562,Medio,Medio,Alto,Medio,481.1656666666666,Alto,2318
3,4,1,0,1,477.211,500.378,538.029,0,1,1,2,-0.9124,Medio,Alto,Alto,Medio,505.206,Alto,2319
3,4,1,0,1,511.715,520.382,487.613,0,1,0,2,-1.0036,Alto,Alto,Medio,Medio,506.57,Alto,2320
4,4,0,1,1,473.361,562.649,481.963,1,1,1,0,0.6896,Medio,Alto,Medio,Alto,505.991,Alto,2321
4,4,0,1,1,505.836,618.358,491.323,1,1,1,0,0.2931,Alto,Alto,Alto,Alto,538.5056666666666,Alto,2322
4,4,0,0,1,431.508,533.101,470.704,1,1,1,0,0.1623,Medio,Alto,Medio,Alto,478.4376666666666,Alto,2323
4,5,0,1,1,568.176,627.492,625.733,0,1,1,3,-0.1395,Alto,Alto,Alto,Medio,607.1336666666667,Alto,2324
3,1,0,0,1,449.946,509.86,492.583,1,1,0,1,-2.0948,Medio,Alto,Alto,Medio,484.1296666666667,Alto,2325
4,5,0,1,1,497.679,488.022,567.739,1,1,1,1,0.9479,Alto,Medio,Alto,Alto,517.8133333333334,Alto,2326
4,4,0,1,1,472.416,481.944,486.288,0,1,1,1,-0.1876,Medio,Medio,Medio,Medio,480.21600000000007,Alto,2327
4,4,0,1,1,518.993,490.36,528.475,1,1,1,1,-1.0981,Alto,Medio,Alto,Medio,512.6093333333333,Alto,2328
4,3,0,0,1,519.717,477.35,564.337,1,1,1,3,0.5621,Alto,Medio,Alto,Alto,520.468,Alto,2329
5,4,1,0,1,575.56,628.43,604.424,1,1,1,3,0.9767,Alto,Alto,Alto,Alto,602.8046666666665,Alto,2330
4,5,1,0,1,458.922,575.428,589.479,1,1,1,1,0.9635,Medio,Alto,Alto,Alto,541.2763333333334,Alto,2331
4,3,1,1,1,463.821,546.45,457.794,1,1,1,2,-0.3243,Medio,Alto,Medio,Medio,489.355,Alto,2332
5,4,0,1,1,495.43,498.818,476.081,1,1,1,3,0.7092,Alto,Alto,Medio,Alto,490.1096666666667,Alto,2333
5,5,1,0,1,462.204,512.304,500.317,1,1,1,1,-0.0524,Medio,Alto,Alto,Alto,491.60833333333335,Alto,2334
3,5,0,1,1,529.003,496.475,522.768,0,1,1,0,-0.7197,Alto,Medio,Alto,Medio,516.082,Alto,2335
4,4,1,1,1,484.106,528.477,547.326,0,1,0,3,-1.1684,Medio,Alto,Alto,Medio,519.9696666666667,Alto,2336
4,5,1,1,1,468.933,534.525,483.411,0,1,1,1,-1.1304,Medio,Alto,Medio,Medio,495.623,Alto,2337
4,4,0,0,1,518.449,545.275,530.646,0,1,0,2,0.2374,Alto,Alto,Alto,Alto,531.4566666666666,Alto,2338
5,5,0,1,1,516.251,516.007,513.22,1,0,1,3,1.0762,Alto,Alto,Alto,Alto,515.1593333333333,Alto,2339
4,4,0,1,1,460.808,537.496,561.012,1,1,1,1,0.9469,Medio,Alto,Alto,Alto,519.7719999999999,Alto,2340
5,5,1,0,1,507.513,514.122,520.919,1,1,1,4,1.3446,Alto,Alto,Alto,Alto,514.1846666666667,Alto,2341
3,5,0,0,1,448.865,520.272,503.323,1,1,1,3,0.9132,Medio,Alto,Alto,Alto,490.82,Alto,2342
5,5,1,1,1,463.882,552.471,512.681,1,1,1,6,1.853,Medio,Alto,Alto,Alto,509.67800000000005,Alto,2343
4,5,0,0,1,526.908,497.146,533.502,0,1,1,2,0.6899,Alto,Alto,Alto,Alto,519.1853333333333,Alto,2344
4,4,0,1,1,526.274,503.788,525.593,1,1,1,2,-0.4293,Alto,Alto,Alto,Medio,518.5516666666666,Alto,2345
4,3,0,0,1,480.411,557.076,515.689,1,1,1,1,-0.5115,Medio,Alto,Alto,Medio,517.7253333333333,Alto,2346
4,4,0,0,1,592.312,634.88,517.099,1,1,1,2,0.7945,Alto,Alto,Alto,Alto,581.4303333333334,Alto,2347
5,4,1,0,1,506.078,560.255,562.083,1,1,1,3,-0.4821,Alto,Alto,Alto,Medio,542.8053333333334,Alto,2348
4,5,0,0,1,524.771,585.619,565.805,1,1,1,2,0.0976,Alto,Alto,Alto,Alto,558.7316666666666,Alto,2349
3,4,0,1,1,497.413,486.657,523.7,1,1,1,3,0.3389,Alto,Medio,Alto,Alto,502.59,Alto,2350
5,5,1,1,1,474.365,467.115,521.495,1,1,1,3,1.1743,Medio,Medio,Alto,Alto,487.6583333333333,Alto,2351
4,3,1,0,1,477.549,487.984,509.111,0,1,0,2,-1.5972,Medio,Medio,Alto,Medio,491.548,Alto,2352
3,2,0,0,0,450.027,508.208,493.046,1,1,0,1,-2.7937,Medio,Alto,Alto,Bajo,483.7603333333333,Alto,2353
4,4,1,0,1,503.495,485.403,493.295,0,1,1,3,0.4895,Alto,Medio,Alto,Alto,494.0643333333333,Alto,2354
4,4,0,1,1,497.697,532.572,491.364,0,1,1,4,1.0097,Alto,Alto,Alto,Alto,507.211,Alto,2355
4,5,1,0,1,525.292,536.457,501.934,0,1,0,3,-0.4104,Alto,Alto,Alto,Medio,521.2276666666667,Alto,2356
4,4,0,1,1,535.455,600.807,600.07,1,1,1,2,0.6556,Alto,Alto,Alto,Alto,578.7773333333334,Alto,2357
4,3,0,1,1,480.932,507.963,494.347,1,1,0,3,-0.1536,Medio,Alto,Alto,Medio,494.414,Alto,2358
2,2,0,0,1,535.295,550.508,472.391,1,1,1,3,-2.1404,Alto,Alto,Medio,Medio,519.398,Alto,2359
4,4,0,0,1,490.479,473.663,478.549,1,1,1,3,-0.7262,Medio,Medio,Medio,Medio,480.897,Alto,2360
4,5,0,0,1,533.869,642.536,550.972,1,1,1,4,0.7699,Alto,Alto,Alto,Alto,575.7923333333333,Alto,2361
4,4,1,0,1,545.649,474.816,512.305,0,1,1,2,-0.7265,Alto,Medio,Alto,Medio,510.92333333333335,Alto,2362
5,5,0,1,1,513.212,535.798,607.105,1,1,1,3,1.4009,Alto,Alto,Alto,Alto,552.0383333333333,Alto,2363
5,5,1,0,1,433.882,522.782,514.662,0,1,1,1,0.0342,Medio,Alto,Alto,Alto,490.442,Alto,2364
3,5,0,1,1,508.286,478.747,551.591,1,1,1,1,-0.985,Alto,Medio,Alto,Medio,512.8746666666667,Alto,2365
5,0,0,0,1,516.763,521.065,485.134,1,1,0,3,0.0131,Alto,Alto,Medio,Alto,507.654,Alto,2366
5,5,1,0,1,462.204,512.304,500.317,1,1,1,1,-0.0524,Medio,Alto,Alto,Alto,491.60833333333335,Alto,2367
4,4,1,1,1,424.213,547.846,528.32,0,1,0,3,0.4365,Medio,Alto,Alto,Alto,500.1263333333333,Alto,2368
4,4,1,0,1,503.771,556.11,509.932,0,1,1,1,0.4103,Alto,Alto,Alto,Alto,523.2710000000001,Alto,2369
4,4,1,1,1,599.796,621.851,557.345,1,1,1,3,0.8592,Alto,Alto,Alto,Alto,592.9973333333334,Alto,2370
3,4,1,1,1,526.104,504.696,534.068,0,1,0,6,0.5836,Alto,Alto,Alto,Alto,521.6226666666668,Alto,2371
4,4,1,1,1,544.923,552.791,545.483,1,1,1,4,1.0678,Alto,Alto,Alto,Alto,547.7323333333333,Alto,2372
5,5,1,0,1,529.208,525.661,554.481,0,1,1,4,0.8289,Alto,Alto,Alto,Alto,536.4499999999999,Alto,2373
4,4,1,1,1,463.469,510.071,480.845,1,1,1,1,-0.6759,Medio,Alto,Medio,Medio,484.795,Alto,2374
4,1,1,0,1,459.403,556.546,452.968,1,1,0,2,-1.4173,Medio,Alto,Medio,Medio,489.63900000000007,Alto,2375
5,5,0,1,1,493.956,485.306,501.868,1,1,1,3,1.1349,Medio,Medio,Alto,Alto,493.71,Alto,2376
5,5,0,1,1,509.161,563.159,517.563,1,1,1,3,0.4658,Alto,Alto,Alto,Alto,529.9609999999999,Alto,2377
3,5,1,0,1,493.686,502.742,484.05,0,1,1,1,-1.5659,Medio,Alto,Medio,Medio,493.4926666666667,Alto,2378
5,5,0,0,1,495.284,534.873,555.125,1,1,1,1,0.8151,Alto,Alto,Alto,Alto,528.4273333333334,Alto,2379
5,4,0,1,1,527.804,501.824,508.487,1,1,1,3,0.9953,Alto,Alto,Alto,Alto,512.705,Alto,2380
4,4,1,1,1,490.123,505.12,508.799,0,1,1,2,0.5362,Medio,Alto,Alto,Alto,501.3473333333333,Alto,2381
4,4,1,0,1,503.56,516.591,450.542,1,1,1,1,-0.9047,Alto,Alto,Medio,Medio,490.231,Alto,2382
5,5,0,1,1,498.133,510.478,509.652,0,1,1,3,0.9339,Alto,Alto,Alto,Alto,506.0876666666666,Alto,2383
5,1,0,0,1,519.961,560.521,499.164,0,0,0,1,-1.0771,Alto,Alto,Alto,Medio,526.5486666666667,Alto,2384
4,4,0,0,1,475.967,503.493,491.92,0,0,0,0,-1.8303,Medio,Alto,Alto,Medio,490.46,Alto,2385
3,3,1,0,0,517.135,540.292,537.525,0,1,0,1,-2.4331,Alto,Alto,Alto,Bajo,531.6506666666668,Alto,2386
2,3,0,0,1,496.853,613.046,503.186,1,1,1,3,-1.5222,Alto,Alto,Alto,Medio,537.695,Alto,2387
4,3,1,0,1,455.615,512.771,509.089,0,1,0,1,-1.6008,Medio,Alto,Alto,Medio,492.4916666666666,Alto,2388
4,3,0,1,1,455.135,481.409,508.475,1,1,0,3,-1.1511,Medio,Medio,Alto,Medio,481.673,Alto,2389
5,5,1,1,1,509.054,511.543,504.126,1,1,0,2,-0.4933,Alto,Alto,Alto,Medio,508.241,Alto,2390
4,4,1,0,1,503.56,516.591,450.542,1,1,1,1,-0.9047,Alto,Alto,Medio,Medio,490.231,Alto,2391
5,5,0,1,1,563.823,648.114,558.326,1,1,1,2,1.2594,Alto,Alto,Alto,Alto,590.0876666666667,Alto,2392
5,5,0,1,1,464.233,532.71,523.301,1,1,1,1,-0.3705,Medio,Alto,Alto,Medio,506.7480000000001,Alto,2393
5,4,0,0,1,519.435,531.06,484.43,0,1,1,1,-0.4916,Alto,Alto,Medio,Medio,511.64166666666665,Alto,2394
3,5,0,0,1,490.97,550.112,499.668,1,1,1,1,-0.7467,Medio,Alto,Alto,Medio,513.5833333333334,Alto,2395
3,3,0,0,1,528.121,535.0,540.856,1,1,1,3,-1.0899,Alto,Alto,Alto,Medio,534.659,Alto,2396
